offset,IA,IB,IC,IN,VA,VB,VC,VN
773,-1214896,-1210996,-1212946,-1214246,-11539850,-11549277,-11544040,-11461298
774,-952936,-950336,-950986,-953586,-9052362,-9060741,-9057599,-8990568
775,-666925,-664975,-665625,-667576,-6336549,-6342833,-6341786,-6291512
776,-339963,-338663,-338663,-340613,-3234259,-3239496,-3240543,-3212264
777,-16251,-16251,-15601,-16901,-155010,-158152,-160247,-152916
778,308111,308111,309411,307461,2930522,2930522,2925285,2912717
779,637023,636373,638323,635723,6051665,6052713,6045381,6010818
780,924984,923684,926284,923684,8794710,8797852,8788426,8736058
781,1179794,1177844,1181094,1178494,11213072,11217262,11204693,11136615
782,1400152,1397552,1401452,1398202,13305704,13310941,13298373,13215631
783,1556158,1552908,1556808,1553558,14789818,14796102,14782487,14689271
784,1653661,1651061,1654962,1652361,15725114,15731398,15717782,15617235
785,1690713,1687463,1692013,1688763,16079122,16085407,16070744,15970197
786,1661462,1658862,1662762,1659512,15805761,15810997,15796334,15697882
787,1570458,1567858,1571758,1569158,14945875,14951112,14936449,14842186
788,1412502,1410552,1413802,1411202,13440814,13446051,13433483,13349693
789,1207745,1206445,1209045,1206445,11503192,11506334,11494813,11424640
790,958785,957485,959435,957485,9134056,9136150,9126724,9072261
791,658474,657824,660424,657174,6283133,6283133,6275801,6240191
792,347763,347763,349063,346462,3327473,3325378,3320141,3304431
793,24050,24700,25350,23400,249272,244035,241940,246130
794,-317212,-315912,-315912,-318512,-2988128,-2994412,-2995460,-2968228
795,-630524,-628574,-628574,-630524,-5962640,-5969972,-5968925,-5922841
796,-919135,-916535,-917835,-919135,-8713017,-8722443,-8719301,-8655412
797,-1186945,-1183045,-1184995,-1186295,-11252873,-11265441,-11260204,-11176415
798,-1396253,-1392353,-1394303,-1395603,-13244958,-13256479,-13250195,-13154885
799,-1552909,-1549659,-1551609,-1552909,-14741640,-14755256,-14745830,-14641094
800,-1656263,-1651712,-1654963,-1655613,-15727209,-15740825,-15731399,-15619331
801,-1691364,-1686814,-1690064,-1690714,-16061318,-16077029,-16066555,-15953440
802,-1660813,-1656913,-1659513,-1660813,-15777483,-15790051,-15782720,-15669604
803,-1568509,-1564609,-1567209,-1568509,-14898745,-14912361,-14905029,-14798198
804,-1417704,-1414453,-1417054,-1418354,-13471189,-13483757,-13477473,-13379021
805,-1203846,-1200595,-1202546,-1203196,-11433019,-11443493,-11438256,-11354467
806,-952936,-950336,-952286,-953586,-9057599,-9064931,-9062836,-8994757
807,-666925,-664975,-665625,-667576,-6341786,-6348070,-6347023,-6297797
808,-340613,-339313,-339313,-341263,-3241590,-3246827,-3247874,-3218548
809,-17551,-16251,-15601,-17551,-161294,-164437,-167579,-159200
810,307461,308111,309411,306811,2925285,2925285,2920049,2906433
811,636373,635723,637673,635073,6047476,6048523,6041192,6006629
812,924334,923034,925634,923034,8790521,8792615,8784236,8731868
813,1179144,1177194,1180444,1177844,11209930,11213072,11202598,11133472
814,1399502,1396902,1401452,1397552,13300467,13304657,13292088,13209347
815,1555508,1552908,1556808,1553558,14785629,14791913,14778297,14686129
816,1653661,1650411,1654962,1651711,15724066,15730350,15716735,15617235
817,1690063,1688113,1692013,1689413,16079122,16086454,16070744,15969149
818,1661462,1658862,1663412,1660162,15807855,15813092,15799476,15701024
819,1571108,1568508,1572408,1569158,14944828,14950065,14936449,14842186
820,1413152,1411202,1414452,1411202,13445004,13451288,13437672,13354930
821,1208395,1206445,1209695,1206445,11505286,11508429,11497955,11426734
822,958785,958135,960735,958135,9137198,9139293,9129866,9074356
823,659124,658474,660424,657824,6286275,6287322,6278943,6244380
824,347763,347763,349063,347113,3333757,3331662,3325378,3309668
825,24050,25350,26000,23400,256604,253461,250319,254509
826,-317212,-315262,-315262,-317212,-2986034,-2992318,-2993365,-2966134
827,-629874,-627924,-627924,-629874,-5957404,-5963688,-5962640,-5917604
828,-919135,-915885,-917835,-918485,-8709875,-8718253,-8716159,-8652270
829,-1186295,-1183045,-1184995,-1185645,-11248683,-11259157,-11254968,-11172226
830,-1395603,-1392353,-1394303,-1395603,-13240769,-13251242,-13246005,-13150695
831,-1559409,-1555509,-1558109,-1559409,-14802387,-14813908,-14806577,-14700793
832,-1655613,-1651712,-1654963,-1655613,-15725115,-15738730,-15730351,-15618284
833,-1691364,-1687464,-1690064,-1691364,-16064460,-16077029,-16068650,-15955535
834,-1660813,-1656913,-1659513,-1660813,-15776435,-15790051,-15782720,-15668557
835,-1568509,-1564609,-1567209,-1568509,-14900840,-14913408,-14906076,-14799245
836,-1418354,-1415104,-1417704,-1418354,-13474331,-13485852,-13478520,-13382163
837,-1203846,-1200595,-1202546,-1203846,-11436162,-11447682,-11442446,-11359704
838,-953586,-950986,-952286,-954236,-9062836,-9071215,-9067025,-9001042
839,-668876,-666275,-666275,-668226,-6349117,-6354354,-6354354,-6304081
840,-341913,-339963,-339963,-341913,-3244732,-3249969,-3251017,-3222738
841,-18201,-16901,-16251,-18201,-165484,-168626,-171768,-164437
842,306811,306811,308761,306161,2921096,2920049,2915859,2901196
843,635073,635073,637023,634423,6041192,6043286,6034907,6001392
844,923684,922384,925634,923034,8786331,8789473,8779000,8726631
845,1178494,1177194,1179794,1177194,11202598,11207835,11195267,11127188
846,1398202,1396902,1400152,1396902,13299420,13304657,13292088,13209347
847,1554858,1552258,1556158,1552908,14786676,14792960,14778297,14686129
848,1653011,1651061,1654962,1651711,15724066,15729303,15715687,15616188
849,1690713,1687463,1692013,1688763,16079122,16085407,16070744,15969149
850,1661462,1658862,1662762,1659512,15805761,15812045,15798429,15698930
851,1571108,1568508,1572408,1569808,14949017,14954254,14939591,14846376
852,1413152,1410552,1415103,1411202,13451288,13455477,13441861,13357025
853,1208395,1207095,1210345,1207095,11509476,11513665,11502144,11430924
854,959435,958785,961386,958135,9143482,9145577,9135103,9080640
855,659124,659124,661074,658474,6293606,6293606,6286275,6249617
856,348413,348413,350363,347113,3340041,3338994,3332710,3316999
857,24700,26000,26650,24050,259746,256604,253461,257651
858,-315912,-314612,-314612,-317212,-2978702,-2983939,-2986034,-2958802
859,-629224,-626624,-627274,-629874,-5951119,-5958451,-5957404,-5911320
860,-932785,-930185,-931485,-932785,-8833463,-8841842,-8839748,-8773764
861,-1185645,-1182395,-1184345,-1185645,-11244494,-11254968,-11250778,-11168036
862,-1394953,-1391053,-1393653,-1395603,-13236579,-13247053,-13241816,-13145459
863,-1558759,-1554859,-1558109,-1559409,-14796103,-14809719,-14802387,-14695556
864,-1655613,-1651712,-1654963,-1655613,-15721973,-15735588,-15727209,-15614094
865,-1691364,-1687464,-1690714,-1690714,-16064460,-16078076,-16069697,-15954487
866,-1660813,-1656913,-1659513,-1661463,-15777483,-15791099,-15782720,-15669604
867,-1569159,-1565259,-1567859,-1569159,-14907124,-14918645,-14911313,-14804482
868,-1419004,-1415104,-1417704,-1419004,-13480615,-13490041,-13484804,-13385305
869,-1204496,-1200595,-1203196,-1204496,-11444540,-11455014,-11449777,-11365988
870,-954236,-951636,-952936,-954236,-9065978,-9075404,-9071215,-9004184
871,-668226,-666925,-666925,-668876,-6353307,-6358544,-6358544,-6308270
872,-342563,-340613,-340613,-342563,-3253111,-3257301,-3259395,-3231117
873,-18201,-17551,-16901,-19501,-171768,-173863,-177005,-169673
874,306811,306811,308111,305511,2912717,2912717,2907480,2893865
875,635073,634423,637023,634423,6035955,6037002,6028623,5995108
876,923684,922384,924334,922384,8781094,8783189,8774810,8722442
877,1177844,1177194,1179794,1176544,11200504,11204693,11193172,11126141
878,1398202,1396252,1400152,1396902,13294183,13299420,13285804,13204110
879,1554858,1552258,1555508,1552908,14782487,14788771,14774108,14681940
880,1653011,1650411,1654311,1651711,15724066,15730350,15715687,15616188
881,1690063,1688113,1691363,1688113,16080170,16085407,16070744,15970197
882,1661462,1659512,1663412,1660162,15807855,15814140,15799476,15699977
883,1571108,1569158,1573058,1569808,14951112,14956349,14942733,14847423
884,1413152,1411852,1415103,1411852,13453382,13458619,13443956,13360167
885,1209045,1207095,1210345,1207745,11514713,11517855,11506334,11435113
886,960085,959435,961386,959435,9147671,9149766,9140340,9085877
887,660424,659774,661724,659124,6300938,6300938,6293606,6256948
888,349063,349063,350363,347763,3346326,3345278,3338994,3323284
889,9100,10400,10400,8450,111020,107878,104736,111020
890,-315262,-313962,-313312,-315912,-2972418,-2977655,-2978702,-2952518
891,-628574,-626624,-626624,-628574,-5945883,-5953214,-5952167,-5906083
892,-932135,-929535,-930835,-932785,-8829274,-8837653,-8834511,-8768527
893,-1184995,-1181745,-1183695,-1185645,-11242399,-11251826,-11246589,-11163847
894,-1394953,-1391053,-1393653,-1394953,-13234484,-13246005,-13240769,-13144411
895,-1558759,-1554859,-1557459,-1558759,-14798198,-14810766,-14803435,-14697651
896,-1656263,-1651712,-1654963,-1655613,-15723020,-15736636,-15728257,-15615141
897,-1691364,-1687464,-1690064,-1691364,-16063413,-16077029,-16068650,-15953440
898,-1661463,-1656913,-1659513,-1660813,-15780625,-15793193,-15785862,-15671699
899,-1569809,-1565909,-1567859,-1569159,-14907124,-14919692,-14912361,-14804482
900,-1419654,-1415754,-1418354,-1419654,-13481662,-13492136,-13485852,-13387400
901,-1204496,-1201246,-1203196,-1205146,-11446635,-11456061,-11451872,-11368083
902,-954886,-952286,-953586,-954886,-9070168,-9078546,-9075404,-9008373
903,-669526,-666275,-667576,-669526,-6359591,-6364828,-6363781,-6314554
904,-342563,-340613,-340613,-343213,-3257301,-3261490,-3263585,-3234259
905,-19501,-18201,-17551,-19501,-179100,-181194,-184336,-177005
906,305511,306161,307461,304861,2907480,2906433,2901196,2888628
907,633773,633773,635723,633123,6028623,6029671,6022339,5988823
908,923034,921734,924334,921734,8776905,8779000,8769573,8717205
909,1178494,1176544,1179144,1176544,11197362,11201551,11190030,11121951
910,1398202,1396252,1400152,1396252,13289994,13295231,13281615,13198873
911,1554208,1551608,1555508,1552258,14780392,14786676,14772013,14679845
912,1653011,1650411,1654311,1651061,15719877,15727208,15712545,15613046
913,1690063,1688113,1692013,1688113,16081217,16087501,16071791,15972291
914,1662112,1659512,1663412,1660162,15810997,15817282,15801571,15703119
915,1571758,1569158,1573058,1569158,14951112,14958444,14943781,14849518
916,1413802,1412502,1415103,1412502,13455477,13461761,13447098,13364357
917,1209695,1208395,1210995,1207745,11515760,11519950,11508429,11438255
918,947085,946435,949035,945785,9024083,9026177,9016751,8962288
919,661074,660424,662374,659774,6303032,6304080,6295701,6260091
920,349713,349713,351013,348413,3350515,3348420,3343183,3327473
921,9750,10400,11700,9100,116257,113115,109973,115209
922,-314612,-313312,-312662,-315262,-2966134,-2971370,-2972418,-2945186
923,-627924,-625974,-625974,-628574,-5940646,-5947977,-5945883,-5900846
924,-930835,-928885,-930185,-932135,-8825085,-8834511,-8831369,-8765385
925,-1184345,-1181095,-1183045,-1184995,-11236115,-11246589,-11242399,-11159658
926,-1394303,-1390403,-1393003,-1394953,-13231342,-13242863,-13236579,-13140222
927,-1558759,-1554859,-1557459,-1558759,-14794009,-14807624,-14799245,-14693462
928,-1655613,-1651712,-1654312,-1655613,-15719878,-15734541,-15725115,-15611999
929,-1691364,-1687464,-1690064,-1690714,-16062366,-16077029,-16067602,-15953440
930,-1661463,-1657563,-1660163,-1661463,-15780625,-15794241,-15785862,-15672746
931,-1569159,-1565909,-1568509,-1569809,-14909219,-14920740,-14913408,-14807624
932,-1419654,-1416404,-1418354,-1419654,-13485852,-13497373,-13490041,-13392636
933,-1205146,-1201896,-1203196,-1205146,-11451872,-11461298,-11457109,-11373320
934,-955536,-952286,-954236,-956186,-9075404,-9082736,-9080641,-9012563
935,-670176,-667576,-668226,-670176,-6363781,-6369017,-6369017,-6319791
936,-343213,-341913,-341913,-343863,-3263585,-3267774,-3269869,-3241590
937,-19501,-18201,-18201,-20151,-182242,-184336,-188526,-180147
938,304861,305511,306811,304861,2903291,2903291,2898054,2884438
939,634423,633123,635723,633123,6024434,6025481,6018150,5984634
940,923034,921734,924334,921084,8772715,8774810,8764336,8713016
941,1177194,1175894,1179144,1176544,11192125,11196314,11184793,11117762
942,1397552,1395602,1399502,1396252,13288946,13295231,13281615,13199920
943,1554208,1551608,1555508,1552258,14778297,14783534,14769918,14678798
944,1656262,1653011,1657562,1654311,15751298,15758629,15742919,15644467
945,1690063,1687463,1691363,1688763,16079122,16085407,16069696,15970197
946,1662112,1659512,1663412,1660162,15809950,15816234,15801571,15703119
947,1565258,1563308,1566558,1563958,14895602,14900839,14888270,14796102
948,1414452,1411852,1415753,1412502,13460714,13464903,13453382,13368546
949,1210345,1208395,1210995,1208395,11520997,11524139,11513665,11442445
950,947735,946435,949035,946435,9028272,9030367,9020940,8967525
951,661074,660424,663024,660424,6310364,6311411,6303032,6267422
952,350363,350363,351663,349063,3356799,3354704,3348420,3332710
953,10400,11050,11700,9750,122541,118352,116257,121494
954,-313962,-312662,-312662,-314612,-2961944,-2966134,-2967181,-2942044
955,-627274,-624674,-625974,-627924,-5934362,-5941693,-5940646,-5894562
956,-930835,-928235,-929535,-930835,-8818800,-8829274,-8825085,-8760148
957,-1184345,-1181095,-1182395,-1184345,-11232973,-11243447,-11239257,-11156515
958,-1394303,-1389753,-1392353,-1394303,-13227153,-13238674,-13233437,-13137080
959,-1558109,-1554209,-1556809,-1558109,-14790866,-14803435,-14796103,-14690320
960,-1654963,-1651062,-1654312,-1655613,-15719878,-15731399,-15724067,-15610952
961,-1691364,-1687464,-1689414,-1691364,-16063413,-16075981,-16067602,-15953440
962,-1660813,-1656913,-1660163,-1660813,-15781672,-15795288,-15786909,-15673794
963,-1569809,-1565909,-1568509,-1569809,-14913408,-14924929,-14917597,-14810766
964,-1420304,-1416404,-1419004,-1419654,-13485852,-13497373,-13491088,-13392636
965,-1205146,-1202546,-1203846,-1205796,-11455014,-11465488,-11460251,-11377509
966,-955536,-953586,-954886,-956186,-9080641,-9087973,-9084831,-9017799
967,-670826,-667576,-668876,-670826,-6367970,-6375302,-6373207,-6325028
968,-343863,-341913,-342563,-344513,-3268822,-3273011,-3274058,-3245780
969,-20151,-19501,-18851,-21451,-188526,-190621,-193763,-186431
970,304861,304861,306161,303561,2895959,2894912,2889675,2876059
971,633773,633123,634423,632473,6019197,6020244,6012913,5979397
972,921734,920434,923684,920434,8767479,8769573,8760147,8708826
973,1188894,1186944,1190194,1186944,11300003,11305240,11292672,11224593
974,1397552,1395602,1398852,1395602,13283710,13287899,13276378,13193636
975,1554208,1551608,1555508,1552258,14775155,14780392,14766776,14675656
976,1656262,1653661,1657562,1654311,15751298,15757582,15742919,15643419
977,1690063,1688113,1692013,1688763,16078075,16083312,16068649,15968102
978,1662112,1659512,1663412,1660162,15813092,15819376,15804713,15706261
979,1565908,1563308,1567858,1563958,14897697,14902933,14889318,14797150
980,1415103,1412502,1416403,1413152,13464903,13469093,13454430,13372735
981,1210345,1208395,1211645,1209045,11528328,11531471,11519950,11448729
982,948385,947085,949685,946435,9034556,9036651,9027225,8972762
983,662374,661724,663674,661074,6315601,6316648,6309317,6272659
984,351013,351013,352313,350363,3359941,3358894,3353657,3337947
985,11050,11700,13000,10400,129873,126730,122541,128825
986,-313312,-312012,-312012,-314612,-2955660,-2961944,-2962992,-2936807
987,-627274,-624674,-625324,-627274,-5930172,-5937504,-5936456,-5890372
988,-930185,-926935,-928885,-930185,-8815658,-8825085,-8820895,-8755959
989,-1183045,-1180445,-1182395,-1183695,-11229831,-11239257,-11235068,-11152326
990,-1393653,-1389753,-1393003,-1393653,-13225058,-13236579,-13230295,-13136032
991,-1557459,-1554209,-1556809,-1558109,-14788772,-14801340,-14794009,-14688225
992,-1654963,-1651712,-1654312,-1654963,-15719878,-15732446,-15724067,-15610952
993,-1691364,-1687464,-1690064,-1691364,-16062366,-16075981,-16067602,-15954487
994,-1661463,-1656913,-1660813,-1661463,-15782720,-15795288,-15787956,-15674841
995,-1570459,-1565909,-1569159,-1569809,-14914455,-14925976,-14919692,-14812861
996,-1420304,-1416404,-1419004,-1420304,-13490041,-13501562,-13494231,-13396826
997,-1205796,-1202546,-1204496,-1206446,-11460251,-11468630,-11464440,-11380651
998,-956836,-953586,-955536,-956836,-9085878,-9093210,-9090067,-9023036
999,-670826,-668876,-669526,-672126,-6374254,-6380538,-6379491,-6330265
1000,-344513,-342563,-343213,-345163,-3275106,-3279295,-3280343,-3251017
1001,-20801,-20151,-19501,-21451,-195857,-197952,-201094,-192715
1002,319811,319811,321762,319161,3043638,3044685,3038401,3024785
1003,633123,632473,633773,631173,6013960,6015008,6007676,5972066
1004,921734,920434,923034,919784,8762242,8764336,8755958,8703589
1005,1188244,1186294,1189544,1186294,11295814,11300003,11288482,11219356
1006,1396902,1394952,1398202,1395602,13280567,13285804,13272189,13190494
1007,1553558,1551608,1555508,1551608,14772013,14778297,14763634,14672513
1008,1656262,1653661,1656912,1654311,15749203,15757582,15741871,15641325
1009,1690713,1688113,1692013,1688763,16079122,16086454,16070744,15971244
1010,1662762,1659512,1664062,1660162,15814140,15820424,15805761,15707308
1011,1565908,1563958,1567208,1563958,14899791,14906075,14890365,14798197
1012,1415103,1413152,1416403,1413802,13464903,13470140,13456525,13372735
1013,1210995,1209045,1212295,1209045,11529376,11533565,11522044,11451871
1014,949035,947735,949685,947735,9038746,9040840,9031414,8976951
1015,662374,661724,664324,661074,6319790,6320838,6312459,6275801
1016,351663,351663,352963,350363,3366225,3365178,3358894,3343183
1017,11700,12350,13000,11050,136157,131967,128825,134062
1018,-312662,-312012,-311362,-313312,-2947281,-2952518,-2953565,-2927381
1019,-625974,-624024,-625324,-625974,-5923888,-5931219,-5930172,-5884088
1020,-929535,-926285,-928235,-930185,-8811469,-8820895,-8817753,-8752816
1021,-1183045,-1180445,-1182395,-1183695,-11225641,-11236115,-11229831,-11148137
1022,-1393653,-1389103,-1392353,-1393653,-13221916,-13233437,-13227153,-13131843
1023,-1558109,-1554209,-1556809,-1557459,-14786677,-14798198,-14790866,-14686130
1024,-1654963,-1651062,-1653662,-1655613,-15717783,-15731399,-15723020,-15610952
1025,-1691364,-1686814,-1690064,-1691364,-16062366,-16075981,-16067602,-15952392
1026,-1661463,-1657563,-1660813,-1661463,-15785862,-15798430,-15790051,-15676936
1027,-1570459,-1566559,-1569159,-1569809,-14916550,-14929118,-14921787,-14814956
1028,-1420304,-1417054,-1419654,-1420304,-13495278,-13506799,-13500515,-13402063
1029,-1206446,-1203196,-1204496,-1206446,-11461298,-11471772,-11467582,-11383793
1030,-956836,-954236,-955536,-957486,-9090067,-9098446,-9095304,-9028273
1031,-656525,-653925,-655225,-656525,-6237050,-6243334,-6243334,-6194108
1032,-345163,-343863,-343213,-345163,-3281390,-3285579,-3286627,-3258348
1033,-21451,-20801,-20151,-22101,-200047,-202142,-206331,-197952
1034,319811,319811,321112,318511,3037353,3037353,3032117,3018501
1035,632473,631823,633773,631173,6007676,6009771,6001392,5966829
1036,921084,920434,921734,919784,8755958,8759100,8749673,8698353
1037,1187594,1186294,1189544,1186294,11291624,11296861,11285340,11216214
1038,1396902,1394952,1398852,1394952,13277425,13282662,13270094,13188399
1039,1553558,1550958,1554858,1551608,14769918,14777250,14762587,14671466
1040,1655612,1653661,1656912,1654311,15749203,15755487,15740824,15641325
1041,1690713,1687463,1691363,1688763,16079122,16085407,16070744,15970197
1042,1662762,1660162,1663412,1660162,15813092,15819376,15805761,15706261
1043,1566558,1563958,1567858,1564608,14901886,14907123,14893507,14800292
1044,1415753,1413152,1417053,1413152,13466998,13472235,13459667,13375878
1045,1211645,1209695,1212945,1209695,11532518,11537755,11526234,11455013
1046,949685,948385,950985,947735,9043982,9045030,9036651,8983235
1047,663024,662374,664324,661724,6326074,6327122,6319790,6284180
1048,352313,352313,353613,351013,3372510,3371462,3366225,3349468
1049,13000,13650,13650,11700,140346,137204,134062,139299
1050,-312662,-310712,-311362,-313312,-2944139,-2949376,-2951471,-2925286
1051,-625974,-623374,-624024,-625974,-5917604,-5925983,-5924935,-5878851
1052,-929535,-925635,-926935,-929535,-8805185,-8814611,-8810421,-8746532
1053,-1183045,-1179795,-1181745,-1183045,-11220405,-11231926,-11225641,-11144994
1054,-1393003,-1388453,-1391053,-1393003,-13216679,-13228200,-13221916,-13127653
1055,-1557459,-1553559,-1556159,-1557459,-14783535,-14796103,-14788772,-14684035
1056,-1654963,-1651062,-1653662,-1654963,-15715688,-15729304,-15720925,-15608857
1057,-1691364,-1687464,-1690064,-1691364,-16062366,-16075981,-16067602,-15953440
1058,-1661463,-1657563,-1660163,-1661463,-15783767,-15796335,-15787956,-15674841
1059,-1570459,-1566559,-1569159,-1570459,-14916550,-14929118,-14920740,-14816003
1060,-1411853,-1408603,-1410553,-1411853,-13410442,-13421963,-13416726,-13320368
1061,-1206446,-1203846,-1205796,-1207096,-11467582,-11478056,-11472819,-11390078
1062,-957486,-954236,-956186,-958136,-9096352,-9103683,-9101588,-9033510
1063,-657175,-654575,-655225,-657175,-6242286,-6248571,-6247523,-6199344
1064,-345163,-343863,-344513,-346463,-3287674,-3291864,-3292911,-3264632
1065,-22101,-21451,-20801,-22751,-206331,-209473,-212615,-204236
1066,318511,319161,320462,317211,3033164,3032117,3026880,3013264
1067,631823,631173,633123,630523,6001392,6002439,5995108,5959497
1068,920434,919134,921734,919134,8751768,8753863,8745484,8692068
1069,1186944,1185644,1188894,1184994,11289530,11293719,11281151,11213072
1070,1396902,1394302,1397552,1394952,13274283,13279520,13266952,13185257
1071,1552908,1550958,1554208,1551608,14769918,14776202,14762587,14670419
1072,1655612,1653011,1656912,1654311,15748156,15754440,15738729,15640277
1073,1690063,1688113,1692013,1688113,16079122,16085407,16069696,15969149
1074,1662112,1659512,1664062,1660162,15816234,15822518,15807855,15709403
1075,1566558,1563958,1567858,1564608,14905028,14910265,14896649,14804481
1076,1415103,1413802,1417703,1413802,13472235,13477472,13464903,13380067
1077,1211645,1210345,1212945,1209695,11537755,11541944,11530423,11460250
1078,950335,949035,950985,948385,9050267,9052361,9042935,8989520
1079,663674,663024,664974,662374,6332359,6332359,6323980,6288369
1080,352963,352963,354263,352313,3376699,3375652,3370415,3354704
1081,13000,13650,14950,12350,147678,143488,140346,145583
1082,-311362,-310062,-310062,-312662,-2939950,-2945186,-2946234,-2920050
1083,-624674,-622724,-623374,-625324,-5915509,-5921793,-5920746,-5876757
1084,-928885,-925635,-926935,-928885,-8798900,-8807279,-8805185,-8740248
1085,-1182395,-1179145,-1181095,-1182395,-11215168,-11225641,-11221452,-11139758
1086,-1401453,-1398853,-1400803,-1402103,-13302563,-13314084,-13307800,-13213537
1087,-1557459,-1553559,-1556159,-1556809,-14781440,-14794009,-14787724,-14682988
1088,-1655613,-1651062,-1653662,-1654963,-15715688,-15729304,-15720925,-15609905
1089,-1691364,-1687464,-1690064,-1691364,-16063413,-16077029,-16067602,-15955535
1090,-1662113,-1657563,-1660813,-1662113,-15786909,-15799477,-15791099,-15679031
1091,-1570459,-1566559,-1569809,-1571109,-14917597,-14930166,-14922834,-14817051
1092,-1412503,-1409253,-1411203,-1412503,-13414631,-13425105,-13418820,-13322463
1093,-1207746,-1203846,-1205796,-1207746,-11471772,-11480151,-11475961,-11392172
1094,-958136,-955536,-956836,-958136,-9099494,-9107873,-9104731,-9037699
1095,-657175,-655875,-656525,-657825,-6247523,-6253807,-6251713,-6204581
1096,-346463,-345163,-344513,-347114,-3292911,-3298148,-3298148,-3269869
1097,-22751,-22101,-21451,-24051,-213663,-214710,-218899,-211568
1098,317861,318511,319161,317211,3024785,3025832,3019548,3005932
1099,630523,630523,632473,629223,5996155,5998250,5989871,5955308
1100,919784,918484,921084,918484,8746531,8749673,8741294,8688926
1101,1186944,1184344,1188244,1185644,11283245,11288482,11276961,11208883
1102,1396252,1393652,1397552,1394952,13272189,13278473,13264857,13183163
1103,1552908,1550308,1554208,1551608,14764681,14770966,14756302,14665182
1104,1655612,1653011,1656262,1653661,15747108,15753392,15738729,15639230
1105,1690713,1688113,1691363,1688113,16077028,16083312,16068649,15969149
1106,1662112,1660162,1663412,1660162,15815187,15822518,15806808,15709403
1107,1567208,1563958,1567858,1565258,14906075,14911312,14897697,14805529
1108,1415753,1413802,1417053,1414452,13476424,13480614,13468046,13384256
1109,1211645,1209695,1213595,1210345,11542992,11546134,11534613,11464439
1110,950335,949685,951635,949035,9053409,9054456,9045030,8991614
1111,664324,663674,664974,663024,6336548,6336548,6329217,6292559
1112,353613,352963,354913,352313,3384031,3382983,3377746,3359941
1113,13650,14950,14950,13000,151867,147678,144536,149772
1114,-311362,-309412,-309412,-311362,-2933665,-2938902,-2939950,-2914813
1115,-639624,-637674,-638324,-640274,-6052714,-6060045,-6057950,-6011866
1116,-926935,-924985,-926285,-928235,-8795758,-8804137,-8802043,-8737106
1117,-1181745,-1178495,-1180445,-1182395,-11210978,-11222499,-11217263,-11134521
1118,-1401453,-1398203,-1400153,-1401453,-13298374,-13309895,-13303610,-13208300
1119,-1556809,-1553559,-1555509,-1556809,-14780393,-14792961,-14785630,-14680893
1120,-1654963,-1651062,-1653662,-1654963,-15713594,-15727209,-15717783,-15605715
1121,-1691364,-1687464,-1690064,-1691364,-16063413,-16077029,-16068650,-15954487
1122,-1662113,-1657563,-1660813,-1662113,-15786909,-15801572,-15792146,-15679031
1123,-1571109,-1567209,-1569809,-1571109,-14919692,-14932261,-14925976,-14819145
1124,-1413153,-1409253,-1411203,-1412503,-13417773,-13429294,-13423010,-13327700
1125,-1207746,-1204496,-1206446,-1207746,-11473867,-11485388,-11480151,-11397409
1126,-958136,-955536,-956836,-958786,-9103683,-9113109,-9108920,-9042936
1127,-658475,-656525,-656525,-659125,-6253807,-6260092,-6257997,-6210865
1128,-347114,-345163,-345163,-347764,-3297100,-3302337,-3302337,-3275106
1129,-23401,-22751,-22101,-24051,-218899,-222042,-224136,-217852
1130,317861,317861,319161,316561,3020596,3018501,3014311,2999648
1131,630523,629873,631823,629223,5991966,5993013,5984634,5950071
1132,919134,918484,921084,917834,8741294,8743389,8733963,8681595
1133,1186294,1184994,1187594,1184344,11281151,11284293,11272772,11203646
1134,1395602,1393652,1396902,1393652,13267999,13273236,13261715,13178973
1135,1552908,1550308,1554208,1550958,14764681,14770966,14757350,14665182
1136,1655612,1652361,1656912,1653661,15746061,15751298,15736635,15638182
1137,1690063,1688113,1691363,1688763,16081217,16086454,16071791,15971244
1138,1662112,1660162,1664062,1660812,15817282,15822518,15807855,15709403
1139,1567208,1564608,1568508,1564608,14910265,14915502,14901886,14809718
1140,1416403,1414452,1417703,1414452,13477472,13482709,13469093,13385304
1141,1212295,1210995,1214245,1210995,11546134,11548228,11537755,11467581
1142,950985,949685,952285,949035,9057598,9058646,9049219,8995804
1143,664324,664324,666274,663024,6342832,6343880,6335501,6299890
1144,338012,337362,339312,336712,3237400,3236352,3231116,3215405
1145,14300,14950,16250,13650,159199,155009,152915,158151
1146,-310712,-308762,-308762,-310712,-2924239,-2930523,-2931571,-2905387
1147,-638974,-636374,-637674,-638974,-6047477,-6054808,-6053761,-6007677
1148,-926935,-924335,-925635,-926935,-8789474,-8798900,-8794711,-8730822
1149,-1181745,-1178495,-1179795,-1181095,-11205742,-11217263,-11212026,-11130331
1150,-1400803,-1397553,-1400153,-1400803,-13293137,-13304658,-13298374,-13204111
1151,-1556809,-1552909,-1555509,-1556809,-14778298,-14790866,-14783535,-14677751
1152,-1654963,-1651062,-1653662,-1654312,-15712546,-15725115,-15716736,-15604668
1153,-1692014,-1687464,-1690064,-1691364,-16063413,-16075981,-16067602,-15955535
1154,-1662763,-1658213,-1660813,-1662113,-15789004,-15800525,-15792146,-15680078
1155,-1571109,-1567209,-1569809,-1571109,-14923882,-14934355,-14927024,-14822287
