offset,IA,IB,IC,IN,VA,VB,VC,VN
7088,61752,62402,63702,61102,1140578,1138484,1135341,1133247
7089,62402,63702,64352,61752,1157336,1155241,1152099,1150005
7090,63052,64352,65002,62402,1167810,1165715,1162573,1160478
7091,63702,65002,65652,63702,1183520,1181425,1178283,1176189
7092,64352,65002,66302,63702,1192946,1190852,1187710,1185615
7093,65002,66302,66952,65002,1206562,1205515,1201325,1199231
7094,66302,66952,68252,65652,1220178,1218083,1213894,1211799
7095,66302,67602,68252,65652,1227509,1226462,1222273,1220178
7096,66952,67602,68902,66302,1239030,1236936,1232746,1230651
7097,67602,68252,69552,66952,1245315,1244267,1240078,1236936
7098,68252,68902,70202,66952,1254741,1252646,1249504,1247409
7099,68252,68902,70202,67602,1261025,1258930,1254741,1252646
7100,68902,69552,70202,67602,1268357,1266262,1262072,1259978
7101,69552,70202,70852,68252,1274641,1272546,1268357,1266262
7102,69552,70202,70852,68252,1277783,1276735,1272546,1269404
7103,69552,70202,71502,68902,1283020,1280925,1277783,1274641
7104,69552,70852,70852,69552,1286162,1284067,1279878,1276735
7105,70202,70852,71502,69552,1288256,1286162,1283020,1279878
7106,70202,70852,71502,69552,1289304,1288256,1284067,1280925
7107,70202,70852,71502,69552,1290351,1289304,1285114,1281972
7108,70202,70852,71502,69552,1291399,1289304,1285114,1281972
7109,70202,70852,71502,69552,1290351,1289304,1284067,1280925
7110,70202,70852,71502,69552,1288256,1287209,1283020,1279878
7111,69552,70852,71502,69552,1287209,1285114,1280925,1277783
7112,69552,70202,70852,68902,1284067,1281972,1277783,1274641
7113,69552,70202,70852,68902,1280925,1278830,1274641,1271499
7114,69552,69552,70852,68252,1274641,1273593,1269404,1267309
7115,68902,69552,70202,68252,1268357,1267309,1263120,1261025
7116,68252,68902,70202,67602,1264167,1263120,1257883,1255788
7117,68252,68902,69552,67602,1255788,1254741,1250551,1248457
7118,67602,68252,69552,66952,1250551,1248457,1244267,1242172
7119,67602,68252,68902,66302,1240078,1237983,1234841,1232746
7120,66952,67602,68902,66302,1233794,1231699,1227509,1225415
7121,66302,66952,68252,65652,1222273,1220178,1215988,1213894
7122,65002,66302,67602,65002,1209704,1207610,1203420,1201325
7123,64352,65652,66952,64352,1200278,1198183,1193994,1192946
7124,64352,65002,66302,63702,1185615,1184568,1179331,1178283
7125,63702,64352,65652,63052,1176189,1174094,1168857,1167810
7126,62402,63702,65002,62402,1159431,1158383,1154194,1152099
7127,61752,63702,64352,61752,1147910,1146862,1142673,1141626
7128,61102,62402,63052,60452,1131152,1129057,1124868,1123820
7129,59802,61102,62402,59152,1112299,1111252,1107063,1106015
7130,59152,60452,61102,58502,1099731,1097636,1093447,1093447
7131,58502,59152,60452,57852,1078784,1077736,1073547,1072500
7132,57852,58502,59152,57202,1066215,1064121,1059931,1058884
7133,56552,57202,57852,55902,1044221,1042126,1037937,1037937
7134,55902,57202,57202,54602,1028510,1027463,1023274,1023274
7135,54602,55252,55902,53952,1006516,1004421,1001279,1000232
7136,53301,53952,54602,52001,982426,981379,977190,976142
7137,52651,53301,53952,51351,966716,965669,961479,960432
7138,50701,51351,52651,50051,941579,939484,936342,935295
7139,50051,50701,51351,49401,923774,922727,918537,918537
7140,48751,49401,50051,47451,898637,896543,892353,892353
7141,47451,48101,48751,46801,879785,878737,874548,874548
7142,46151,46801,47451,44851,852553,850459,847316,846269
7143,44201,44851,46151,43551,824274,822180,819038,817990
7144,42901,44201,44851,42901,805422,803327,799138,799138
7145,41601,42251,42901,40951,776096,774001,768764,769812
7146,40301,40951,42251,39651,755149,754101,748864,750959
7147,39001,39651,40301,38351,723728,722680,717443,718491
7148,37701,38351,39651,37051,703828,701733,696496,697544
7149,35751,37051,37701,35101,672407,670312,665075,667170
7150,34451,35101,35751,33801,639939,637844,632607,634702
7151,33151,34451,34451,32501,617944,615849,611660,613754
7152,31201,31851,33151,30551,585476,583381,579191,581286
7153,29901,30551,31851,29251,562434,561386,556149,558244
7154,27951,29251,29901,27301,528918,526823,522634,525776
7155,26650,27951,28601,26000,505876,504829,500639,502734
7156,24700,26000,27301,24700,471313,470266,466076,469218
7157,22750,24050,24700,22100,436750,435703,430466,433608
7158,21450,22750,23400,21450,413708,411613,407424,410566
7159,19500,20800,21450,18850,378098,376003,372861,374956
7160,18200,19500,20150,18200,354008,352961,348772,350866
7161,16250,17550,18200,16250,318398,316303,313161,316303
7162,14950,16250,16900,14300,294309,291167,289072,292214
7163,13000,14300,14950,13000,257651,255556,251367,255556
7164,11050,12350,13000,11050,220993,218898,215756,219946
7165,9750,11050,11700,9750,196904,193762,190620,195856
7166,7800,9100,9750,7800,160246,157104,153962,159199
7167,6500,7800,8450,5850,136157,133015,129873,134062
7168,4550,5850,6500,3900,98452,96357,92167,97404
7169,3250,4550,5200,2600,73315,71220,68078,73315
7170,1300,2600,3250,650,36657,34562,30373,36657
7171,-1301,0,650,-1951,-2095,-4190,-7332,-2095
7172,-2601,-1301,-1301,-3901,-26185,-28279,-32469,-26185
7173,-4551,-3901,-3251,-5851,-63890,-65984,-69126,-62842
7174,-5851,-5201,-4551,-7151,-87979,-91121,-94263,-86932
7175,-8451,-7151,-6501,-9101,-124637,-127779,-130921,-124637
7176,-9751,-8451,-8451,-10401,-149773,-152916,-156058,-148726
7177,-11701,-10401,-9751,-12351,-187479,-189573,-192715,-185384
7178,-13651,-13001,-12351,-14301,-223089,-226231,-229373,-222042
7179,-14951,-13651,-13651,-15601,-247178,-250320,-253462,-246131
7180,-16901,-15601,-15601,-17551,-283836,-286978,-290120,-281741
7181,-18201,-16901,-16251,-18851,-307925,-311067,-314210,-305831
7182,-20151,-19501,-18201,-20801,-343536,-346678,-349820,-341441
7183,-21451,-20151,-19501,-22101,-367625,-370767,-373909,-365530
7184,-23401,-22751,-21451,-24051,-403235,-405330,-409520,-401141
7185,-25351,-24051,-23401,-26001,-437798,-440940,-444083,-434656
7186,-26651,-25351,-24701,-27302,-461888,-463982,-467125,-458746
7187,-28602,-27302,-26651,-29252,-495403,-498545,-501688,-493309
7188,-29902,-28602,-27952,-30552,-518445,-521587,-524730,-515303
7189,-31852,-30552,-29902,-32502,-551961,-555103,-558245,-548819
7190,-33152,-31852,-30552,-33802,-573956,-577098,-581287,-570814
7191,-35102,-33802,-33152,-35752,-607471,-609566,-613755,-603282
7192,-37052,-35102,-34452,-37702,-639940,-642034,-646224,-635750
7193,-37702,-36402,-35752,-38352,-660887,-664029,-668218,-656697
7194,-39652,-38352,-37702,-40302,-692308,-695450,-699639,-688118
7195,-40952,-39652,-39002,-41602,-714302,-715350,-719539,-708018
7196,-42252,-40952,-40952,-42902,-743629,-746771,-750960,-738392
7197,-43552,-42252,-41602,-44202,-764576,-767718,-770860,-759339
7198,-44852,-43552,-43552,-45502,-793902,-797044,-800186,-788665
7199,-46802,-44852,-44852,-47452,-823228,-826370,-829512,-816944
7200,-47452,-46152,-45502,-48752,-842081,-845223,-848365,-835796
7201,-49402,-48102,-46802,-49402,-869312,-872454,-875596,-863028
7202,-50052,-48752,-48102,-50702,-888165,-890259,-894449,-880833
7203,-51352,-50052,-49402,-52002,-913301,-916443,-919586,-907017
7204,-52652,-51352,-50702,-53302,-931107,-933201,-936343,-923775
7205,-53953,-52652,-52002,-54603,-956243,-959385,-962527,-948912
7206,-54603,-53953,-53302,-55903,-980333,-983475,-986617,-974048
7207,-55903,-54603,-53953,-56553,-996043,-999185,-1002327,-988712
7208,-57203,-55903,-55253,-57853,-1019085,-1021180,-1025369,-1011754
7209,-57853,-57203,-55903,-59153,-1033748,-1035843,-1040032,-1026417
7210,-59153,-58503,-57203,-59803,-1054695,-1057838,-1060980,-1047364
7211,-59803,-59153,-57853,-60453,-1068311,-1071453,-1074595,-1060980
7212,-61103,-60453,-59153,-61753,-1089258,-1091353,-1094495,-1081927
7213,-62403,-61103,-59803,-62403,-1108111,-1111253,-1114395,-1099732
7214,-63053,-61753,-60453,-63703,-1119632,-1122774,-1125916,-1112300
7215,-63703,-62403,-61753,-64353,-1137437,-1140579,-1143721,-1130106
7216,-64353,-63703,-62403,-65003,-1148958,-1151053,-1155242,-1140579
7217,-65003,-63703,-63053,-66303,-1164669,-1166763,-1170953,-1156290
7218,-65653,-65003,-63703,-66953,-1174095,-1177237,-1180379,-1166763
7219,-66303,-65653,-64353,-67603,-1188758,-1191900,-1195042,-1180379
7220,-66953,-66303,-65003,-68253,-1202374,-1205516,-1207611,-1193995
7221,-67603,-66303,-65653,-68903,-1210753,-1213895,-1217037,-1202374
7222,-68253,-66953,-66303,-68903,-1221226,-1225416,-1228558,-1212847
7223,-68903,-67603,-66953,-69553,-1228558,-1231700,-1235889,-1220179
7224,-68903,-68253,-67603,-70203,-1237984,-1242173,-1245316,-1230652
7225,-69553,-68253,-67603,-70853,-1244268,-1248458,-1251600,-1235889
7226,-69553,-68903,-68253,-70853,-1252647,-1255789,-1258931,-1244268
7227,-70203,-68903,-68903,-70853,-1259979,-1263121,-1266263,-1251600
7228,-70203,-69553,-68903,-71503,-1264168,-1267310,-1270452,-1255789
7229,-70853,-69553,-68903,-71503,-1269405,-1272547,-1275689,-1261026
7230,-70853,-70203,-69553,-71503,-1272547,-1275689,-1277784,-1263121
7231,-70853,-70203,-69553,-72153,-1275689,-1278831,-1281973,-1267310
7232,-70853,-70203,-69553,-72153,-1278831,-1280926,-1284068,-1269405
7233,-71503,-70203,-69553,-72153,-1279879,-1281973,-1285115,-1270452
7234,-71503,-70203,-69553,-72153,-1279879,-1281973,-1285115,-1270452
7235,-70853,-70203,-69553,-72153,-1278831,-1281973,-1285115,-1270452
7236,-70853,-70203,-69553,-72153,-1277784,-1280926,-1284068,-1269405
7237,-70853,-70203,-69553,-72153,-1276736,-1279879,-1283021,-1268358
7238,-70853,-70203,-69553,-72153,-1273594,-1276736,-1279879,-1265215
7239,-70853,-69553,-68903,-72153,-1269405,-1272547,-1275689,-1261026
7240,-70203,-69553,-68903,-71503,-1266263,-1269405,-1272547,-1257884
7241,-70203,-68903,-68903,-70853,-1261026,-1263121,-1266263,-1252647
7242,-69553,-68903,-68253,-70853,-1255789,-1258931,-1262073,-1247410
7243,-69553,-68253,-68253,-70203,-1248458,-1251600,-1254742,-1240079
7244,-69553,-68253,-67603,-70203,-1243221,-1245316,-1249505,-1234842
7245,-68903,-67603,-66953,-69553,-1233795,-1236937,-1240079,-1225416
7246,-68253,-66953,-66303,-68903,-1223321,-1226463,-1229605,-1214942
7247,-68253,-66303,-66303,-68253,-1215989,-1219132,-1222274,-1207611
7248,-66953,-65653,-65653,-67603,-1204468,-1206563,-1209705,-1196090
7249,-66953,-65003,-65003,-67603,-1195042,-1198184,-1201326,-1186663
7250,-65653,-64353,-64353,-66303,-1181426,-1184569,-1187711,-1173048
7251,-65653,-64353,-63703,-66303,-1172000,-1175142,-1177237,-1163621
7252,-65003,-63703,-63053,-65003,-1156290,-1159432,-1161527,-1147911
7253,-63703,-62403,-62403,-64353,-1139532,-1143721,-1145816,-1132200
7254,-63053,-61753,-61103,-63703,-1128011,-1132200,-1134295,-1120679
7255,-62403,-61103,-60453,-62403,-1110206,-1114395,-1116490,-1102874
7256,-61753,-60453,-59803,-62403,-1097637,-1101827,-1103922,-1090306
7257,-60453,-59803,-58503,-61103,-1077737,-1081927,-1084022,-1070406
7258,-59803,-58503,-57853,-59803,-1064122,-1068311,-1070406,-1057838
7259,-58503,-57203,-57203,-59153,-1043174,-1047364,-1049459,-1036890
7260,-57203,-55903,-55903,-57853,-1021180,-1025369,-1027464,-1014896
7261,-56553,-55253,-54603,-57203,-1006517,-1009659,-1012801,-1000233
7262,-55253,-53953,-53302,-55903,-983475,-986617,-989759,-977191
7263,-54603,-53302,-52652,-54603,-967764,-969859,-974048,-960433
7264,-52652,-52002,-50702,-53302,-942628,-945770,-947864,-936343
7265,-52002,-50702,-50052,-52652,-925870,-929012,-932154,-920633
7266,-50702,-49402,-48752,-50702,-899686,-902828,-905970,-894449
7267,-49402,-48102,-47452,-49402,-873502,-875596,-878738,-867217
7268,-48102,-46802,-46152,-48752,-854649,-857791,-860933,-849412
7269,-46802,-45502,-44852,-46802,-827418,-830560,-832654,-821133
7270,-45502,-44852,-44202,-46152,-808565,-810660,-812755,-802281
7271,-43552,-42902,-42252,-44202,-779239,-781334,-784476,-774002
7272,-42902,-41602,-40952,-43552,-759339,-762481,-764576,-754102
7273,-41602,-40302,-39652,-41602,-727918,-731060,-733155,-722681
7274,-39002,-38352,-37702,-40302,-697545,-699639,-702781,-692308
7275,-38352,-37702,-36402,-39002,-676597,-679739,-681834,-671360
7276,-36402,-35752,-35102,-37052,-645176,-647271,-650413,-639940
7277,-35752,-34452,-33802,-35752,-623182,-625276,-628419,-618992
7278,-33802,-32502,-31852,-34452,-589666,-592808,-595950,-586524
7279,-32502,-31202,-30552,-33152,-567671,-571861,-573956,-564529
7280,-30552,-29252,-28602,-31202,-535203,-537298,-540440,-531014
7281,-28602,-27952,-26651,-29252,-500640,-502735,-505877,-497498
7282,-27302,-26001,-25351,-27952,-477598,-480740,-483882,-474456
7283,-25351,-24701,-24051,-26001,-443035,-446177,-449319,-439893
7284,-24051,-23401,-22751,-24701,-419993,-422088,-425230,-416851
7285,-22751,-20801,-20801,-23401,-384383,-386478,-390667,-382288
7286,-21451,-20151,-19501,-21451,-361341,-363436,-366578,-358199
7287,-18851,-17551,-16901,-20151,-325731,-327825,-330967,-322588
7288,-16901,-15601,-14951,-17551,-289073,-292215,-295357,-286978
7289,-16251,-14301,-14301,-16251,-264983,-267078,-270220,-262889
7290,-13651,-12351,-11701,-14301,-228326,-231468,-234610,-226231
7291,-12351,-11051,-11051,-13001,-204236,-206331,-210521,-203189
7292,-10401,-9101,-8451,-11051,-167579,-169673,-172815,-166531
7293,-9751,-7801,-7151,-9751,-143489,-144537,-148726,-141395
7294,-7151,-5851,-5201,-7801,-105784,-107879,-112068,-104737
7295,-5201,-3251,-3251,-5201,-69126,-70174,-74363,-68079
7296,-3901,-1951,-1951,-4551,-43990,-46084,-50274,-42942
7297,-1951,0,650,-1951,-7332,-8379,-12569,-6285
7298,0,1950,1950,0,18852,16757,13615,18852
7299,1950,3250,4550,1950,56557,53415,50273,55510
7300,3250,5200,5200,3250,80646,78552,75410,80646
7301,5200,7150,7150,5200,118352,116257,112067,117304
7302,7150,8450,9100,7800,155009,152915,149772,153962
7303,9100,9750,10400,9100,180146,177004,173862,178051
7304,11050,12350,12350,11050,216804,213662,210520,214709
7305,12350,13000,13650,12350,240893,238798,234609,238798
7306,14300,14950,16250,13650,277551,274409,272314,275456
7307,15600,16250,17550,14950,301640,298498,295356,298498
7308,18200,18200,19500,16900,337251,335156,332014,335156
7309,19500,20150,21450,18850,373908,370766,367624,370766
7310,20800,21450,22750,20150,396950,394856,390666,393808
7311,22750,23400,24700,22100,432561,430466,426276,429418
7312,24050,24700,26000,23400,455603,453508,449318,452460
7313,26000,26650,27951,25350,490166,489118,483881,487023
7314,27301,28601,29251,26650,513208,511113,506923,510065
7315,29251,30551,31201,28601,546723,545676,540439,543581
7316,31201,31851,33151,30551,580239,579191,573955,577097
7317,32501,33801,34451,31201,602233,601186,595949,599091
7318,33801,35101,35751,33151,634702,633654,629465,630512
7319,35751,36401,37051,34451,655649,655649,650412,652507
7320,37051,38351,39001,36401,688117,687070,681833,683928
7321,37701,39651,39651,37701,708017,708017,702780,704875
7322,39651,40951,41601,39651,739438,738391,734201,735249
7323,40951,42901,43551,41601,770859,769812,765622,766670
7324,42251,43551,44851,42251,790759,789712,785522,785522
7325,44201,45501,46151,44201,820085,819038,813801,814848
7326,45501,46151,47451,44851,838938,836843,832653,833701
7327,46801,48101,48751,46151,867216,866169,860932,861980
7328,48101,48751,49401,47451,885022,882927,878737,878737
7329,49401,50051,50701,48101,912253,910158,905969,905969
7330,50701,51351,52651,50051,937390,936342,932153,932153
7331,51351,52651,53301,50701,955195,953100,947863,948911
7332,53301,53952,54602,52001,979284,977190,973000,973000
7333,53952,54602,55252,52651,996042,993947,988711,988711
7334,55252,55902,56552,53952,1019084,1016989,1012800,1011753
7335,55902,56552,57852,54602,1033747,1032700,1027463,1026416
7336,57202,57852,58502,55902,1055742,1053647,1049458,1048410
7337,58502,59152,59802,57202,1076689,1075642,1070405,1069358
7338,59152,59802,60452,57852,1090305,1089257,1085068,1082973
7339,59802,60452,61752,59152,1109157,1108110,1103921,1101826
7340,61102,61752,62402,59802,1121726,1120678,1116489,1114394
7341,61102,62402,63052,60452,1139531,1138484,1134294,1132199
7342,62402,63052,63702,61102,1152099,1150005,1146862,1143720
7343,63052,63702,65002,62402,1167810,1166762,1162573,1160478
7344,64352,65002,65652,63052,1183520,1182473,1178283,1175141
7345,64352,65652,66302,63702,1192946,1191899,1187710,1185615
7346,65652,66302,66952,64352,1206562,1205515,1201325,1198183
7347,65652,66952,67602,65002,1214941,1213894,1210752,1207610
7348,66302,67602,68252,66302,1227509,1226462,1221225,1219131
7349,66952,68252,68252,66302,1235888,1233794,1229604,1227509
7350,67602,68902,68902,66952,1245315,1243220,1240078,1236936
7351,68252,69552,69552,67602,1254741,1252646,1248457,1246362
7352,68252,69552,70202,67602,1261025,1258930,1254741,1252646
7353,68902,70202,70202,68252,1268357,1266262,1262072,1259978
7354,68902,70202,70852,68252,1272546,1270451,1266262,1264167
7355,69552,70852,71502,68902,1277783,1276735,1272546,1269404
7356,69552,70852,70852,68902,1280925,1279878,1275688,1273593
7357,69552,70852,71502,68902,1286162,1284067,1278830,1277783
7358,70202,70852,71502,69552,1288256,1286162,1281972,1279878
7359,70202,70852,72152,69552,1290351,1288256,1284067,1281972
7360,70202,70852,72152,69552,1291399,1289304,1285114,1281972
7361,70202,70852,71502,69552,1291399,1289304,1285114,1283020
7362,69552,70852,72152,69552,1290351,1289304,1284067,1281972
7363,70202,70852,71502,69552,1289304,1288256,1283020,1280925
7364,69552,70202,71502,69552,1286162,1285114,1280925,1277783
7365,69552,70202,71502,68902,1283020,1281972,1277783,1274641
7366,69552,70202,70852,68902,1280925,1279878,1274641,1271499
7367,68902,69552,70852,68252,1274641,1273593,1269404,1267309
7368,68902,69552,70852,68252,1270451,1269404,1265214,1263120
7369,68252,68902,70202,68252,1264167,1263120,1257883,1255788
7370,68252,68902,69552,67602,1258930,1257883,1252646,1250551
7371,67602,68252,69552,66952,1249504,1249504,1244267,1242172
7372,66952,68252,68902,66302,1240078,1239030,1233794,1232746
7373,66302,67602,68252,66302,1232746,1231699,1226462,1225415
7374,66302,66952,67602,65652,1221225,1220178,1214941,1213894
7375,65652,66302,66952,65002,1212846,1211799,1206562,1204467
7376,65002,66302,66952,64352,1199231,1198183,1193994,1191899
7377,64352,65002,66302,63702,1189804,1188757,1184568,1183520
7378,63702,64352,65002,63052,1175141,1174094,1169904,1167810
7379,63052,63702,64352,62402,1159431,1157336,1154194,1153147
7380,62402,62402,63702,61752,1147910,1146862,1142673,1141626
7381,61102,62402,62402,60452,1131152,1129057,1124868,1123820
7382,60452,61102,61752,59802,1119631,1117536,1113347,1112299
7383,59802,60452,61102,59152,1100778,1098684,1094494,1092400
7384,59152,59152,59802,58502,1087163,1085068,1080879,1079831
7385,57202,58502,59152,56552,1067263,1065168,1060979,1059931
7386,56552,57202,57852,55902,1045268,1043173,1038984,1037937
7387,55252,56552,57202,54602,1030605,1028510,1024321,1023274
7388,54602,55252,55902,53952,1007563,1005468,1001279,1000232
7389,53301,53952,54602,52651,991853,989758,984521,984521
7390,52001,53301,53301,51351,967763,965669,961479,960432
7391,51351,52001,52651,50701,951005,948911,944721,944721
7392,50051,50701,51351,49401,925869,922727,918537,918537
7393,48101,49401,50051,47451,899685,896543,892353,892353
7394,47451,48101,48751,46801,880832,878737,874548,874548
7395,46151,46801,47451,44851,853601,851506,847316,847316
7396,44851,45501,46801,44201,833701,832653,827417,828464
7397,42901,44201,44851,42901,805422,803327,799138,800185
7398,41601,42901,43551,40951,776096,774001,769812,770859
7399,40301,41601,42251,39651,756196,754101,749912,750959
7400,39001,39651,40301,37701,723728,722680,718491,719538
7401,37701,39001,39001,37051,702780,702780,697544,698591
7402,35751,37051,37701,35101,671359,670312,666123,667170
7403,35101,35751,36401,34451,650412,649365,644128,646223
7404,33151,33801,34451,32501,617944,616897,612707,614802
7405,31201,32501,33151,30551,585476,584428,580239,582334
7406,29901,31201,31201,29251,563481,561386,557197,559292
7407,27951,29251,29901,27301,528918,527871,523681,525776
7408,26650,27951,28601,26650,506923,504829,500639,502734
7409,25350,26000,26650,24050,472360,470266,467124,469218
7410,24050,24700,25350,23400,449318,447224,443034,446176
7411,22100,23400,23400,21450,414755,411613,408471,411613
7412,19500,20800,21450,18850,378098,376003,372861,376003
7413,18850,20150,20150,18200,355056,352961,348772,351914
7414,16900,17550,18200,16250,318398,316303,313161,316303
7415,15600,16250,16900,14300,295356,292214,289072,292214
7416,13650,14300,14950,12350,258698,255556,252414,256604
7417,12350,13000,13650,11050,234609,231467,228325,232514
7418,10400,11050,12350,9100,197951,194809,191667,195856
7419,8450,9100,9750,7150,160246,158151,153962,159199
7420,6500,7150,8450,5850,136157,133015,129873,135109
7421,4550,5850,5850,3900,99499,96357,93215,98452
7422,3250,3900,5200,2600,74362,71220,68078,73315
7423,1300,1950,3250,650,36657,34562,31420,36657
7424,0,650,1300,-1301,12568,9426,6284,11520
7425,-3251,-1951,0,-3251,-26185,-29327,-32469,-25137
7426,-4551,-3901,-3251,-5851,-62842,-65984,-69126,-61795
7427,-5851,-5201,-4551,-7151,-87979,-91121,-94263,-86932
7428,-8451,-7151,-6501,-9101,-124637,-127779,-130921,-123589
7429,-9751,-8451,-7801,-10401,-149773,-152916,-155010,-148726
7430,-11701,-10401,-9751,-12351,-186431,-189573,-192715,-184336
7431,-13001,-11701,-11051,-13651,-211568,-213663,-216805,-209473
7432,-14951,-13651,-13001,-15601,-247178,-250320,-253462,-245084
7433,-16901,-15601,-14951,-17551,-283836,-286978,-290120,-281741
7434,-18201,-16901,-16901,-18851,-307925,-311067,-313162,-305831
7435,-20151,-18851,-18201,-20801,-343536,-346678,-349820,-341441
7436,-21451,-20151,-19501,-22751,-367625,-369720,-373909,-365530
7437,-23401,-22101,-21451,-24701,-403235,-405330,-408472,-400093
7438,-24701,-23401,-23401,-26001,-426277,-429419,-431514,-423135
7439,-26651,-25351,-25351,-27302,-460840,-463982,-467125,-457698
7440,-28602,-27302,-26651,-29252,-495403,-498545,-501688,-492261
7441,-29902,-28602,-27952,-31202,-518445,-520540,-523682,-515303
7442,-31852,-30552,-29902,-32502,-551961,-555103,-557198,-547772
7443,-32502,-31852,-31202,-33802,-573956,-577098,-580240,-570814
7444,-34452,-33802,-33152,-35752,-607471,-610613,-613755,-603282
7445,-35752,-34452,-34452,-36402,-628419,-631561,-634703,-624229
7446,-37702,-36402,-35752,-38352,-660887,-664029,-666124,-655650
7447,-39002,-38352,-37702,-40302,-692308,-695450,-698592,-687071
7448,-40302,-39652,-39002,-41602,-713255,-715350,-718492,-706971
7449,-42252,-41602,-40302,-42902,-743629,-746771,-750960,-737344
7450,-43552,-42252,-41602,-44202,-764576,-767718,-769813,-758292
7451,-44852,-44202,-42902,-45502,-793902,-797044,-800186,-788665
7452,-46152,-44852,-44202,-46802,-813802,-815897,-819039,-806470
7453,-47452,-46802,-45502,-48102,-841033,-844175,-847317,-835796
7454,-48752,-48102,-46802,-49402,-869312,-872454,-875596,-863028
7455,-50052,-49402,-48102,-50702,-887117,-890259,-893401,-880833
7456,-51352,-50702,-49402,-52002,-914349,-916443,-919586,-907017
7457,-52652,-51352,-50702,-52652,-931107,-933201,-936343,-924822
7458,-53302,-52652,-52002,-54603,-956243,-958338,-961480,-948912
7459,-54603,-53953,-52652,-55253,-971954,-975096,-978238,-965670
7460,-55903,-55253,-53953,-56553,-996043,-999185,-1002327,-988712
7461,-57203,-55903,-55253,-57853,-1019085,-1022227,-1025369,-1011754
7462,-57853,-56553,-55903,-58503,-1033748,-1035843,-1040032,-1026417
7463,-59153,-57853,-57203,-59803,-1054695,-1057838,-1060980,-1047364
7464,-59803,-59153,-58503,-60453,-1068311,-1072501,-1074595,-1060980
7465,-61103,-59803,-59153,-61753,-1089258,-1091353,-1095543,-1080880
7466,-61753,-60453,-59803,-62403,-1101827,-1104969,-1108111,-1094495
7467,-62403,-61753,-61103,-63053,-1119632,-1122774,-1125916,-1112300
7468,-63053,-62403,-61753,-64353,-1137437,-1140579,-1143721,-1130106
7469,-64353,-63053,-62403,-65003,-1147911,-1152100,-1154195,-1140579
7470,-65003,-63703,-63053,-65653,-1164669,-1167811,-1170953,-1156290
7471,-65653,-65003,-63703,-66303,-1174095,-1177237,-1180379,-1166763
7472,-66303,-65653,-64353,-66953,-1188758,-1191900,-1195042,-1180379
7473,-66953,-65653,-65003,-67603,-1197137,-1200279,-1203421,-1188758
7474,-67603,-66303,-65653,-68253,-1209705,-1213895,-1215989,-1201326
7475,-68253,-66953,-66303,-68903,-1221226,-1225416,-1227510,-1212847
7476,-68903,-67603,-66953,-69553,-1228558,-1232747,-1234842,-1221226
7477,-68903,-68253,-67603,-69553,-1239031,-1242173,-1244268,-1229605
7478,-69553,-68253,-67603,-70203,-1244268,-1248458,-1250552,-1235889
7479,-69553,-68903,-68253,-70203,-1252647,-1256837,-1258931,-1244268
7480,-70203,-68903,-68903,-70853,-1257884,-1261026,-1263121,-1248458
7481,-70203,-69553,-68903,-70853,-1264168,-1267310,-1270452,-1255789
7482,-70853,-69553,-69553,-71503,-1269405,-1273594,-1274642,-1259979
7483,-70853,-69553,-69553,-71503,-1272547,-1275689,-1277784,-1263121
7484,-70853,-70203,-69553,-71503,-1275689,-1278831,-1280926,-1266263
7485,-71503,-70203,-70203,-72153,-1276736,-1280926,-1284068,-1268358
7486,-71503,-70203,-70203,-72153,-1278831,-1283021,-1285115,-1270452
7487,-71503,-70203,-70203,-72153,-1278831,-1283021,-1286163,-1270452
7488,-71503,-70203,-70203,-71503,-1278831,-1283021,-1285115,-1270452
7489,-71503,-70203,-70203,-72153,-1277784,-1281973,-1284068,-1269405
7490,-71503,-70203,-69553,-72153,-1276736,-1280926,-1283021,-1267310
7491,-70853,-70203,-69553,-71503,-1273594,-1277784,-1279879,-1265215
7492,-70853,-70203,-69553,-71503,-1271500,-1274642,-1277784,-1262073
7493,-70853,-70203,-68903,-70853,-1267310,-1269405,-1272547,-1257884
7494,-70203,-69553,-68253,-70853,-1263121,-1266263,-1269405,-1253694
7495,-70203,-68903,-68253,-70203,-1256837,-1259979,-1262073,-1247410
7496,-69553,-68903,-68253,-69553,-1248458,-1251600,-1254742,-1240079
7497,-68903,-68253,-67603,-69553,-1243221,-1246363,-1249505,-1234842
7498,-68903,-67603,-67603,-69553,-1234842,-1236937,-1240079,-1225416
7499,-68253,-67603,-66953,-68903,-1227510,-1229605,-1232747,-1218084
7500,-67603,-66953,-66303,-68903,-1215989,-1219132,-1222274,-1207611
7501,-67603,-66303,-65653,-68253,-1207611,-1210753,-1213895,-1199232
7502,-66953,-65653,-65003,-67603,-1195042,-1198184,-1201326,-1187711
7503,-65653,-65003,-64353,-66953,-1181426,-1184569,-1187711,-1174095
7504,-65653,-64353,-63703,-66303,-1172000,-1175142,-1178284,-1164669
7505,-64353,-63703,-63053,-65653,-1156290,-1159432,-1162574,-1148958
7506,-63703,-63053,-62403,-65003,-1145816,-1148958,-1152100,-1138485
7507,-63053,-61753,-61103,-64353,-1129058,-1132200,-1134295,-1121727
7508,-62403,-61753,-61103,-63703,-1116490,-1119632,-1122774,-1109158
7509,-61753,-60453,-59803,-62403,-1097637,-1101827,-1103922,-1091353
7510,-60453,-59153,-59153,-61753,-1078785,-1081927,-1084022,-1071453
