offset,IA,IB,IC,IN,VA,VB,VC,VN
9479,3571233,3564733,3573183,3568633,16306400,16314779,16299069,16196427
9480,3504281,3497781,3505581,3501681,16003712,16012091,15996381,15894787
9481,3458129,3451629,3459429,3455529,15793192,15801571,15785861,15684266
9482,3385976,3380126,3387926,3383376,15463273,15470604,15455941,15357489
9483,3336575,3330724,3338525,3333974,15239137,15247516,15231805,15136495
9484,3259872,3254671,3261822,3257922,14889318,14896649,14883033,14788771
9485,3206570,3201369,3208520,3204620,14649471,14656803,14642140,14549972
9486,3125967,3120766,3127917,3123367,14281847,14289178,14274515,14183395
9487,3042113,3037563,3044064,3040163,13899559,13906891,13893275,13805297
9488,2984911,2980361,2986861,2982961,13638766,13646097,13631434,13546598
9489,2896508,2892608,2899108,2895208,13236578,13242862,13229247,13146505
9490,2837356,2832806,2839306,2835406,12967406,12973690,12959027,12879427
9491,2745052,2740502,2747002,2743102,12546366,12551603,12537987,12461529
9492,2682650,2678100,2684600,2680700,12261483,12267767,12254151,12178741
9493,2587096,2583196,2589046,2585146,11822638,11827874,11815306,11743038
9494,2522094,2518194,2524044,2520144,11528328,11533565,11520997,11449776
9495,2423290,2419390,2425240,2421340,11075867,11080057,11068536,11000457
9496,2355688,2351788,2358288,2353738,10768990,10773179,10762706,10695675
9497,2252984,2249734,2254934,2251034,10300819,10305008,10293487,10230645
9498,2183431,2180181,2185381,2181481,9984515,9988704,9977183,9916436
9499,2078127,2074877,2079427,2076177,9503775,9506917,9497491,9438838
9500,1970873,1967623,1972173,1968923,9011514,9013609,9005230,8948672
9501,1898071,1895471,1900021,1896121,8680547,8682642,8673216,8620848
9502,1787566,1784966,1789517,1785616,8176766,8178860,8169434,8120208
9503,1712814,1710864,1714764,1711514,7840562,7841609,7834278,7786099
9504,1601009,1598409,1602310,1599059,7327354,7329449,7321070,7277080
9505,1524957,1523007,1526257,1523657,6980677,6982771,6974392,6932498
9506,1410552,1408602,1411852,1409252,6456995,6456995,6450711,6411958
9507,1332549,1330599,1333849,1331249,6104033,6105081,6097749,6061092
9508,1216195,1214895,1217495,1214895,5573020,5574068,5566736,5534268
9509,1137542,1136892,1138842,1136892,5214822,5215869,5208538,5179212
9510,1019238,1018588,1021188,1017938,4675430,4675430,4669146,4642961
9511,899633,898983,900933,898983,4132895,4132895,4125564,4103569
9512,820330,819680,821630,819030,3767366,3766318,3761081,3741182
9513,700076,699426,701376,699426,3219595,3219595,3214358,3197600
9514,619473,619473,620773,618823,2848828,2847781,2842544,2828928
9515,498568,498568,499868,497918,2297915,2296867,2292678,2282204
9516,416665,416665,418615,416015,1927148,1925053,1920864,1912485
9517,295111,295111,297061,294461,1369951,1366809,1363667,1360525
9518,213858,214508,215158,213207,998137,996042,991853,990805
9519,91653,92303,92953,91003,439892,436750,433608,436750
9520,10400,11050,11700,9100,69125,65983,62841,68078
9521,-113105,-111805,-111155,-113105,-490167,-493309,-496451,-487024
9522,-234659,-234009,-233359,-235309,-1047364,-1051553,-1053648,-1041080
9523,-316562,-315262,-315262,-316562,-1420225,-1423367,-1425462,-1410799
9524,-438117,-436167,-436817,-438117,-1977423,-1980565,-1982659,-1963807
9525,-520020,-518070,-518070,-520020,-2346095,-2350284,-2351331,-2330384
9526,-640925,-638324,-639624,-640925,-2898055,-2902244,-2904339,-2879202
9527,-720878,-718927,-719577,-721528,-3266727,-3271964,-3273011,-3245780
9528,-841132,-839182,-839832,-841782,-3815545,-3820782,-3820782,-3789361
9529,-921085,-918485,-919785,-921085,-4180028,-4185265,-4186312,-4152796
9530,-1040689,-1038089,-1039389,-1040689,-4720467,-4726752,-4726752,-4689046
9531,-1119342,-1116092,-1118042,-1119342,-5080760,-5087045,-5087045,-5047245
9532,-1236997,-1233747,-1235697,-1236347,-5619105,-5626437,-5625389,-5581400
9533,-1352701,-1349451,-1352051,-1352701,-6150118,-6157450,-6156403,-6109271
9534,-1430704,-1426804,-1430054,-1430704,-6498890,-6507269,-6505175,-6455949
9535,-1545108,-1541208,-1543808,-1544458,-7022572,-7031998,-7028856,-6976488
9536,-1620511,-1616611,-1619211,-1619861,-7369249,-7377628,-7375534,-7320023
9537,-1732315,-1728415,-1731665,-1732315,-7880363,-7889789,-7886647,-7827995
9538,-1806418,-1802518,-1805118,-1806418,-8220756,-8230182,-8227040,-8165246
9539,-1916922,-1913022,-1915622,-1916272,-8721396,-8730822,-8727680,-8663791
9540,-1989075,-1985175,-1987775,-1989075,-9052362,-9062836,-9057599,-8992663
9541,-2096329,-2091129,-2095029,-2095679,-9539386,-9549860,-9544623,-9475497
9542,-2166532,-2161981,-2165232,-2165882,-9863022,-9873495,-9868258,-9797038
9543,-2271186,-2265985,-2269236,-2269886,-10338525,-10348998,-10343761,-10268351
9544,-2340088,-2334238,-2338788,-2338788,-10651686,-10662160,-10656923,-10579418
9545,-2440842,-2434992,-2439542,-2439542,-11110431,-11120905,-11115668,-11035021
9546,-2539646,-2533795,-2538346,-2538996,-11563940,-11574413,-11568129,-11485388
9547,-2604648,-2598148,-2602698,-2603348,-11857202,-11868723,-11861391,-11776555
9548,-2699552,-2693701,-2698252,-2698902,-12291857,-12304426,-12297094,-12209116
9549,-2761954,-2755454,-2760654,-2761304,-12576740,-12588261,-12580930,-12490856
9550,-2854257,-2847757,-2852957,-2852957,-12996733,-13008254,-13000922,-12908754
9551,-2913410,-2906909,-2912110,-2912760,-13266953,-13279521,-13272190,-13176879
9552,-3001163,-2994013,-2999213,-2999863,-13667046,-13679614,-13671235,-13573830
9553,-3057715,-3050565,-3057065,-3056415,-13927839,-13940407,-13933076,-13833576
9554,-3140918,-3133768,-3139618,-3139618,-14308032,-14320600,-14312221,-14210627
9555,-3194870,-3187720,-3193570,-3193570,-14555210,-14568825,-14560447,-14457805
9556,-3273523,-3267023,-3272223,-3272873,-14912361,-14927024,-14918645,-14812861
9557,-3349576,-3342426,-3348276,-3348926,-15262180,-15275796,-15268464,-15159538
9558,-3398978,-3391178,-3397678,-3397678,-15485268,-15498884,-15490505,-15380532
9559,-3469830,-3462030,-3468530,-3469180,-15810998,-15824614,-15817283,-15704167
9560,-3515982,-3508832,-3515332,-3514682,-16021518,-16035134,-16027803,-15914687
9561,-3582285,-3574484,-3580985,-3580985,-16328396,-16342012,-16333633,-16218423
9562,-3625186,-3616736,-3623886,-3623886,-16522158,-16536821,-16528442,-16410090
9563,-3686939,-3677838,-3684989,-3684989,-16801804,-16815420,-16807041,-16687642
9564,-3726590,-3718140,-3725290,-3724640,-16980903,-16995566,-16987188,-16866741
9565,-3782492,-3774042,-3781192,-3781192,-17239602,-17255313,-17245886,-17123345
9566,-3818244,-3809793,-3816944,-3816944,-17405086,-17419749,-17410322,-17286733
9567,-3868945,-3860495,-3868295,-3867645,-17635505,-17651216,-17641790,-17517153
9568,-3917047,-3908597,-3916397,-3915097,-17852310,-17868020,-17857547,-17731863
9569,-3946948,-3938498,-3946298,-3945648,-17991609,-18008367,-17997893,-17869068
9570,-3989200,-3980100,-3988550,-3987900,-18183277,-18198987,-18188513,-18060735
9571,-4015201,-4006101,-4014551,-4013901,-18302676,-18319434,-18308960,-18180134
9572,-4052252,-4043152,-4051602,-4050952,-18472349,-18488059,-18476538,-18346665
9573,-4074353,-4065903,-4073703,-4073053,-18573943,-18590701,-18580227,-18449307
9574,-4105554,-4096454,-4104904,-4104254,-18715337,-18731048,-18719527,-18587559
9575,-4124405,-4114655,-4123755,-4123105,-18801221,-18817979,-18806458,-18673443
9576,-4149756,-4140006,-4148456,-4147806,-18919573,-18936331,-18924810,-18791795
9577,-4164707,-4154956,-4163406,-4162756,-18983462,-19000220,-18988699,-18855684
9578,-4184857,-4175107,-4182907,-4182257,-19073535,-19090293,-19078772,-18944710
9579,-4195258,-4186157,-4194608,-4193308,-19125904,-19141614,-19130093,-18996031
9580,-4208908,-4199808,-4207608,-4206958,-19187698,-19204456,-19192935,-19057825
9581,-4219309,-4209558,-4217359,-4216708,-19233782,-19250540,-19239019,-19103909
9582,-4223859,-4214108,-4222559,-4221909,-19255777,-19272534,-19261013,-19124856
9583,-4227759,-4218659,-4226459,-4225809,-19274629,-19291387,-19279866,-19143709
9584,-4228409,-4219309,-4227109,-4226459,-19279866,-19296624,-19284055,-19148946
9585,-4226459,-4217359,-4225809,-4225159,-19272534,-19289292,-19277771,-19141614
9586,-4223859,-4214758,-4222559,-4221909,-19257871,-19274629,-19262061,-19126951
9587,-4216058,-4206958,-4214758,-4214108,-19223308,-19241114,-19228545,-19093435
9588,-4208908,-4199808,-4207608,-4207608,-19191888,-19208645,-19196077,-19059920
9589,-4195258,-4186157,-4194608,-4193958,-19130093,-19146851,-19134283,-18999173
9590,-4184207,-4175107,-4183557,-4182907,-19080867,-19097625,-19086104,-18950994
9591,-4164057,-4154956,-4163406,-4162756,-18994983,-19010694,-18999173,-18865110
9592,-4141306,-4132855,-4140656,-4140006,-18888152,-18903863,-18893389,-18759326
9593,-4124405,-4115305,-4123105,-4123105,-18810647,-18826358,-18814837,-18681822
9594,-4095804,-4086704,-4094504,-4094504,-18681822,-18697532,-18687058,-18554043
9595,-4075003,-4065903,-4073703,-4073703,-18582322,-18598032,-18587559,-18456638
9596,-4040552,-4032102,-4039252,-4039252,-18426265,-18441975,-18431502,-18300581
9597,-4015851,-4006751,-4014551,-4014551,-18315244,-18329907,-18319434,-18190608
9598,-3976199,-3967099,-3974899,-3974249,-18135098,-18149761,-18139287,-18011509
9599,-3947598,-3938498,-3946298,-3946298,-18002083,-18017793,-18007319,-17879541
9600,-3902097,-3893646,-3900797,-3900797,-17794705,-17809368,-17799942,-17674258
9601,-3870245,-3861145,-3868945,-3868295,-17649121,-17663784,-17653311,-17528674
9602,-3818894,-3810443,-3817594,-3817594,-17417654,-17432317,-17422891,-17300349
9603,-3764942,-3756491,-3763642,-3762991,-17169429,-17186187,-17174666,-17054219
9604,-3727240,-3718790,-3725940,-3725290,-16994519,-17010230,-16998709,-16880356
9605,-3667438,-3658988,-3666138,-3665488,-16726394,-16741057,-16730584,-16613279
9606,-3625836,-3618036,-3624536,-3623886,-16539963,-16554626,-16543105,-16426848
9607,-3561484,-3553684,-3560184,-3560184,-16244607,-16258223,-16248796,-16134634
9608,-3517282,-3508832,-3515982,-3515332,-16041418,-16056081,-16046655,-15932493
9609,-3447730,-3439279,-3446430,-3445780,-15725115,-15739778,-15729304,-15618284
9610,-3399628,-3391828,-3398978,-3398328,-15507263,-15520879,-15511453,-15401479
9611,-3325525,-3317725,-3324875,-3324225,-15167917,-15181533,-15172107,-15065276
9612,-3274823,-3267023,-3273523,-3273523,-14938545,-14952160,-14941687,-14836950
9613,-3195520,-3188370,-3194220,-3194220,-14577204,-14589773,-14581394,-14477705
9614,-3141568,-3134418,-3140268,-3140268,-14331074,-14343642,-14334216,-14234717
9615,-3058365,-3051215,-3057715,-3057065,-13954023,-13965544,-13958213,-13858713
9616,-2972562,-2965412,-2971912,-2971262,-13561262,-13572783,-13564404,-13469094
9617,-2914710,-2907559,-2912760,-2913410,-13293137,-13304658,-13297326,-13203064
9618,-2824356,-2817856,-2823056,-2823056,-12885712,-12896186,-12888855,-12797734
9619,-2762604,-2756104,-2761304,-2761954,-12605019,-12615493,-12609209,-12518088
9620,-2669000,-2662500,-2667700,-2668350,-12176647,-12187121,-12180837,-12092858
9621,-2605298,-2598798,-2603998,-2603998,-11885480,-11895954,-11889670,-11803786
9622,-2507794,-2501944,-2506494,-2507144,-11442446,-11451872,-11447682,-11364941
9623,-2441492,-2435642,-2440192,-2440842,-11139758,-11149184,-11143947,-11063300
9624,-2340738,-2335538,-2339438,-2340088,-10679965,-10690439,-10684155,-10606650
9625,-2271836,-2266635,-2270536,-2271186,-10366803,-10376230,-10372040,-10296630
9626,-2167832,-2162632,-2166532,-2167182,-9893395,-9902821,-9897585,-9825317
9627,-2062528,-2056678,-2060578,-2061228,-9409513,-9417892,-9414750,-9344577
9628,-1991025,-1985825,-1989075,-1990375,-9083783,-9092162,-9089020,-9021989
9629,-1882471,-1877271,-1880521,-1881171,-8586286,-8594665,-8591522,-8527633
9630,-1808368,-1803818,-1806418,-1807068,-8252177,-8259508,-8257414,-8194572
9631,-1697214,-1692664,-1695914,-1696564,-7743158,-7751537,-7748395,-7690790
9632,-1621811,-1617911,-1620511,-1621161,-7402765,-7410097,-7408002,-7351444
9633,-1508707,-1504807,-1507407,-1508057,-6885368,-6891652,-6890604,-6837189
9634,-1432654,-1428104,-1430704,-1431354,-6531359,-6538690,-6537643,-6487369
9635,-1316300,-1312400,-1314350,-1315000,-6006630,-6012914,-6010819,-5963688
9636,-1238297,-1235047,-1236997,-1237647,-5651573,-5657858,-5657858,-5612821
9637,-1120642,-1117392,-1119342,-1119992,-5115323,-5120560,-5120560,-5080760
9638,-1002338,-999738,-1001038,-1002338,-4574884,-4580121,-4580121,-4543463
9639,-922385,-919785,-920435,-921735,-4211449,-4216686,-4217733,-4183170
9640,-802781,-799530,-801481,-802131,-3665772,-3672057,-3672057,-3640636
9641,-722178,-720227,-720878,-722178,-3298148,-3303385,-3304432,-3276153
9642,-601273,-599323,-599973,-601273,-2747235,-2751424,-2752472,-2727335
9643,-520670,-518720,-519370,-520670,-2379610,-2383800,-2384847,-2363900
9644,-398465,-396515,-396515,-399115,-1825555,-1828697,-1830792,-1811939
9645,-317212,-315262,-315912,-317212,-1453741,-1457930,-1460025,-1444315
9646,-195008,-193708,-193708,-195658,-895496,-898638,-900733,-888165
9647,-113755,-112455,-111805,-114405,-521587,-525777,-527872,-518445
9648,9100,10400,11050,8450,33515,31420,28278,33515
9649,131304,131954,133254,130654,592807,590712,587570,589665
9650,212557,213207,215158,211257,966716,964621,961479,960432
9651,334762,335412,336712,333462,1524961,1522866,1519724,1514487
9652,416015,416015,417315,414715,1891538,1891538,1887348,1880017
9653,537570,537570,539520,536920,2449783,2448735,2444546,2434072
9654,618823,618173,620773,617523,2815312,2815312,2810076,2796460
9655,739077,738427,741027,738427,3367273,3367273,3362036,3344231
9656,819680,819030,820980,818380,3730708,3730708,3725471,3706619
9657,939935,938635,941235,938635,4280574,4281621,4275337,4251248
9658,1018588,1017938,1020538,1017288,4641914,4642961,4636677,4611541
9659,1137542,1135592,1138842,1135592,5182354,5183401,5177117,5147791
9660,1215545,1214245,1216845,1214245,5538457,5539505,5532173,5500752
9661,1332549,1330599,1333199,1330599,6071565,6073660,6065281,6030718
9662,1448254,1446304,1449554,1446954,6599436,6600484,6592105,6554400
9663,1524307,1522357,1525607,1523007,6948208,6950303,6941924,6902124
9664,1638061,1635461,1638711,1636111,7463511,7466653,7458274,7414285
9665,1712814,1710864,1714114,1710864,7808094,7811236,7801809,7755726
9666,1823318,1821368,1825268,1821368,8315018,8318160,8308733,8260555
9667,1897421,1895471,1898721,1895471,8648079,8651221,8641795,8590474
9668,2005975,2003375,2007925,2004025,9144529,9147671,9138245,9082735
9669,2077477,2074227,2078777,2074877,9470259,9474449,9463975,9407418
9670,2182781,2180181,2184731,2180831,9953094,9958331,9946810,9887110
9671,2251684,2249084,2253634,2249734,10268350,10272540,10262066,10199224
9672,2355038,2351788,2356988,2353088,10738616,10742806,10731285,10666348
9673,2455792,2451891,2457742,2453841,11198409,11202598,11191077,11121951
9674,2521444,2517544,2523394,2519494,11499002,11504239,11491671,11421497
9675,2618298,2614397,2620248,2616348,11943084,11948321,11935753,11861390
9676,2682000,2678100,2683950,2680050,12234251,12239488,12226920,12150462
9677,2774953,2771053,2777554,2773653,12658434,12664718,12652149,12573597
9678,2837356,2832156,2839306,2834756,12938080,12944364,12930748,12850101
9679,2926409,2921209,2928359,2924459,13346551,13352836,13339220,13256478
9680,2984261,2979711,2986861,2982311,13616771,13623055,13609440,13523556
9681,3070065,3064864,3072015,3067464,14001153,14008485,13993822,13905843
9682,3125317,3120116,3127267,3123367,14258805,14266136,14251473,14161400
9683,3206570,3201369,3208520,3203970,14627477,14635856,14620145,14527977
9684,3285223,3280022,3287173,3283273,14985675,14994054,14979391,14883033
9685,3335924,3330724,3337875,3333974,15215048,15223427,15207716,15111359
9686,3410027,3404177,3411977,3407427,15553346,15561725,15544967,15447562
9687,3457479,3451629,3459429,3454879,15772245,15780624,15764913,15664367
9688,3526382,3520531,3528332,3523782,16085407,16093786,16077028,15975433
9689,3570583,3564733,3572533,3567983,16287548,16296974,16281264,16177575
9690,3634286,3628435,3636886,3632336,16582904,16592331,16575573,16469789
9691,3675237,3669387,3677837,3672637,16768288,16777714,16760956,16655172
9692,3734389,3728539,3736990,3732439,17037460,17046886,17030128,16922250
9693,3772091,3766241,3774041,3769491,17211322,17220749,17203991,17094018
9694,3826043,3819543,3827993,3823443,17453263,17462690,17444884,17335959
9695,3859844,3853344,3861794,3857244,17610368,17619794,17601989,17490968
9696,3907946,3901446,3909896,3905346,17833456,17842882,17825077,17711962
9697,3952798,3946297,3954748,3950848,18038739,18048166,18030360,17915151
9698,3980749,3974248,3982699,3978799,18165470,18174897,18157091,18041881
9699,4020400,4013250,4022350,4017800,18349806,18359233,18340380,18225170
9700,4045101,4037951,4046401,4042501,18459779,18469206,18450353,18334096
9701,4078902,4071752,4080202,4076302,18614789,18624216,18605363,18489106
9702,4099703,4091903,4101003,4096453,18709052,18719526,18701720,18582321
9703,4127654,4120504,4128954,4125054,18837878,18846257,18828451,18710099
9704,4144555,4137405,4146505,4141955,18916430,18926904,18908051,18788652
9705,4167306,4160155,4168606,4164056,19018024,19027450,19009645,18889198
9706,4180306,4172506,4182256,4177706,19075629,19085055,19067250,18946803
9707,4197207,4189406,4199157,4193957,19154181,19163608,19144755,19024308
9708,4210207,4203057,4212157,4206957,19211786,19221213,19203407,19080866
9709,4216707,4209557,4218658,4213457,19244255,19252634,19234828,19113334
9710,4224508,4216707,4226458,4220608,19277770,19287197,19268344,19145803
9711,4227108,4219308,4229058,4223208,19290339,19299765,19280912,19158371
9712,4228408,4220608,4230358,4224508,19297670,19306049,19288244,19165702
9713,4227108,4219308,4229058,4223858,19289291,19298718,19280912,19157324
9714,4221908,4214757,4223858,4218658,19269391,19277770,19259965,19137424
9715,4216707,4209557,4219308,4213457,19245302,19255776,19235876,19114382
9716,4206307,4199157,4208257,4203057,19200265,19209692,19190839,19069345
9717,4197857,4190056,4199157,4193957,19157324,19166750,19147897,19027450
9718,4180956,4173806,4182906,4177706,19082961,19092387,19073534,18953088
9719,4160155,4153005,4162105,4157555,18991840,19001266,18983461,18863014
9720,4145205,4138055,4147155,4141955,18923761,18933188,18914335,18794936
9721,4119204,4112054,4121154,4115954,18806457,18815883,18797030,18678678
9722,4100353,4093203,4101653,4097103,18717431,18726857,18708005,18589653
9723,4068502,4061352,4070452,4065902,18576037,18584416,18566611,18449306
9724,4045751,4038601,4047701,4043151,18471300,18480727,18461874,18346664
9725,4008700,4001549,4010650,4005450,18301628,18310007,18292201,18176991
9726,3982049,3974898,3983999,3979449,18181181,18188512,18171755,18057592
9727,3939147,3932647,3941097,3936547,17985324,17993703,17975898,17862782
9728,3909246,3902096,3911196,3906646,17846025,17854403,17837646,17724530
9729,3861144,3854644,3863094,3858544,17628173,17635504,17618747,17507726
9730,3809792,3803292,3811742,3807192,17392516,17399848,17383090,17274164
9731,3774041,3766891,3775341,3770791,17229127,17236459,17219701,17110775
9732,3716839,3710339,3718789,3714239,16971476,16978808,16962050,16855219
9733,3676537,3670687,3678487,3673937,16792377,16799708,16783998,16678214
9734,3614785,3608935,3616735,3612185,16507494,16515873,16499115,16394379
9735,3571883,3565383,3573183,3569283,16311637,16318969,16303258,16200617
9736,3504931,3499081,3506881,3502331,16008949,16015233,15999523,15898976
9737,3458779,3452929,3460079,3456179,15796334,15803666,15787955,15687409
9738,3386626,3381426,3388576,3384026,15469557,15475841,15460131,15363773
9739,3337875,3332024,3338525,3334624,15243326,15250658,15234948,15139637
9740,3260522,3255321,3262472,3258572,14892460,14899791,14884081,14791913
9741,3207870,3202019,3209170,3205270,14655756,14662040,14647377,14556256
9742,3126617,3121416,3128567,3124667,14286036,14292321,14278705,14188632
9743,3043414,3038213,3044714,3040813,13904796,13911080,13897464,13810533
9744,2986211,2981661,2987511,2983611,13642955,13650287,13636671,13551835
9745,2898458,2893908,2899758,2896508,13241815,13248099,13235531,13152789
9746,2838656,2834106,2840606,2836056,12969501,12975785,12963216,12882569
9747,2746352,2741802,2747652,2743752,12548460,12554745,12542176,12464671
9748,2683950,2679400,2685900,2681350,12264625,12270909,12258341,12182931
9749,2588396,2583846,2589697,2585796,11828922,11834159,11822638,11749322
9750,2523394,2519494,2525344,2520794,11534613,11538802,11527281,11457108
9751,2424590,2420690,2425890,2421990,11081104,11086341,11074820,11006742
9752,2357638,2353738,2358938,2355038,10772132,10777369,10765848,10699864
9753,2254284,2251034,2255584,2252334,10306055,10310245,10299771,10235882
9754,2149630,2146380,2151580,2147680,9828458,9832647,9822173,9762474
9755,2079427,2076177,2080727,2077477,9510059,9513201,9503775,9446170
9756,1971523,1968923,1973473,1970223,9017798,9020940,9011514,8956004
9757,1899371,1897421,1900671,1898071,8688926,8691021,8681595,8629227
9758,1788216,1786266,1790817,1786916,8185144,8187239,8177813,8128587
9759,1714114,1712164,1716064,1712814,7846846,7848941,7840562,7793431
9760,1601660,1599709,1603610,1600359,7331543,7333638,7326307,7282317
9761,1526257,1524307,1528207,1524957,6988008,6989055,6981724,6940877
9762,1411202,1409902,1413152,1409902,6465374,6466421,6458042,6420337
9763,1333849,1332549,1335800,1332549,6113460,6114507,6106128,6071565
9764,1217495,1216195,1219445,1216195,5579304,5579304,5571973,5540552
9765,1099841,1099191,1101791,1098541,5042007,5042007,5034675,5007444
9766,1020538,1020538,1022488,1019238,4683809,4683809,4677524,4652388
9767,900933,900933,903533,900283,4138132,4138132,4131848,4109853
9768,820980,821630,823580,820330,3775745,3775745,3769460,3749560
9769,701376,701376,703326,700076,3225879,3224831,3218547,3202837
9770,620773,621423,622723,620123,2857207,2856160,2849875,2836260
9771,499868,500518,501818,498568,2306294,2304199,2298962,2288489
9772,418615,418615,419915,416665,1935527,1933432,1929243,1921911
9773,296411,297061,298361,295111,1376235,1373093,1368903,1365761
9774,215158,215808,217108,213858,1005468,1002326,998137,997089
9775,92953,94253,94903,92303,448271,445129,440939,444082
9776,11700,13000,13000,10400,76457,73315,70173,75410
9777,-111155,-109855,-109855,-112455,-482835,-487024,-490167,-481788
9778,-233359,-232059,-232059,-234009,-1041080,-1045269,-1047364,-1035843
9779,-314612,-313312,-313312,-315262,-1411846,-1417083,-1418131,-1403467
9780,-436817,-434867,-435517,-437467,-1967996,-1972186,-1974281,-1955428
9781,-518070,-516770,-516770,-518720,-2337716,-2342952,-2344000,-2323053
9782,-638974,-637674,-638324,-639624,-2889676,-2897008,-2897008,-2871871
9783,-719577,-717627,-718277,-720227,-3257301,-3263585,-3264632,-3236353
9784,-839832,-837232,-838532,-840482,-3808214,-3814498,-3814498,-3783077
9785,-919785,-917185,-918485,-919785,-4171649,-4177933,-4176886,-4143370
9786,-1039389,-1036139,-1037439,-1039389,-4713136,-4720467,-4719420,-4682762
9787,-1118692,-1114792,-1116742,-1118042,-5074476,-5081808,-5080760,-5040961
9788,-1235697,-1231797,-1234397,-1235047,-5609679,-5618058,-5615963,-5573021
9789,-1352051,-1347501,-1350751,-1351401,-6141739,-6150118,-6148024,-6101940
9790,-1429404,-1424854,-1428104,-1428754,-6491559,-6499938,-6498890,-6448617
9791,-1543808,-1539258,-1542508,-1543158,-7016288,-7024667,-7022572,-6969157
9792,-1619211,-1614661,-1617911,-1619211,-7360870,-7370297,-7368202,-7312692
9793,-1731665,-1726465,-1730365,-1731015,-7874079,-7882457,-7880363,-7821710
9794,-1805768,-1800568,-1804468,-1805118,-8212377,-8222851,-8219708,-8157914
9795,-1916272,-1911072,-1914972,-1914972,-8714064,-8723490,-8720348,-8656459
9796,-1988425,-1982575,-1987125,-1987775,-9046078,-9054457,-9051315,-8984284
9797,-2095029,-2089829,-2093729,-2094379,-9534150,-9543576,-9539386,-9470260
9798,-2165232,-2160031,-2164582,-2165232,-9857785,-9867211,-9863022,-9790754
9799,-2269886,-2264035,-2268585,-2268585,-10332240,-10342714,-10337477,-10263114
9800,-2372589,-2366739,-2371289,-2371289,-10800412,-10809838,-10804601,-10727096
9801,-2439542,-2433692,-2438892,-2438242,-11106242,-11116716,-11111479,-11030832
9802,-2538346,-2532495,-2537046,-2537046,-11556608,-11567082,-11561845,-11479103
9803,-2603348,-2596848,-2602048,-2602048,-11850917,-11862438,-11856154,-11771318
9804,-2698252,-2691751,-2696952,-2696952,-12286621,-12298142,-12290810,-12203879
9805,-2760654,-2754154,-2759354,-2759354,-12570456,-12581977,-12574646,-12485620
9806,-2852307,-2845807,-2851657,-2851657,-12989401,-13001970,-12994638,-12901423
9807,-2912110,-2904959,-2910810,-2911460,-13262763,-13275332,-13268000,-13173737
9808,-2999213,-2992713,-2998563,-2998563,-13660761,-13673330,-13664951,-13568593
9809,-3056415,-3049265,-3055115,-3055115,-13921555,-13935171,-13926792,-13828340
9810,-3139618,-3132468,-3138968,-3138968,-14302795,-14317458,-14309079,-14207485
9811,-3193570,-3186420,-3192920,-3192270,-14548926,-14563589,-14555210,-14451521
9812,-3272873,-3265723,-3272223,-3271573,-14908171,-14922834,-14914455,-14807624
9813,-3348926,-3341126,-3348276,-3347626,-15255896,-15270559,-15262180,-15153254
9814,-3397678,-3390528,-3397028,-3397028,-15481079,-15496789,-15487363,-15377390
9815,-3469180,-3461380,-3468530,-3468530,-15807856,-15823567,-15814141,-15701025
9816,-3515332,-3507532,-3514682,-3514032,-16017329,-16033039,-16024661,-15910498
9817,-3581635,-3573834,-3580985,-3580335,-16322112,-16337822,-16328396,-16212139
9818,-3624536,-3616736,-3623236,-3623236,-16517969,-16533679,-16525300,-16405901
9819,-3686289,-3677838,-3684989,-3684989,-16799709,-16815420,-16805994,-16686594
9820,-3725940,-3717490,-3724640,-3724640,-16976714,-16992424,-16982998,-16862551
9821,-3781842,-3773392,-3781192,-3780542,-17234365,-17251123,-17240649,-17118108
9822,-3818244,-3809793,-3816944,-3816293,-17398801,-17414512,-17404038,-17282544
9823,-3868945,-3860495,-3867645,-3866995,-17631316,-17648074,-17637600,-17514011
9824,-3916397,-3907947,-3915097,-3915097,-17849168,-17864878,-17854404,-17728721
9825,-3946298,-3937848,-3945648,-3944998,-17988467,-18004177,-17993704,-17865925
9826,-3988550,-3980100,-3987900,-3987250,-18182229,-18197940,-18187466,-18059688
9827,-4015201,-4006101,-4013901,-4013901,-18300581,-18316292,-18305818,-18176992
9828,-4051602,-4042502,-4050952,-4050302,-18469207,-18485965,-18474444,-18344571
9829,-4073703,-4065253,-4073703,-4073053,-18570801,-18587559,-18576038,-18445117
9830,-4104904,-4095804,-4104254,-4103604,-18717432,-18733142,-18722669,-18589654
9831,-4123755,-4114655,-4122455,-4122455,-18800174,-18815884,-18804363,-18672395
9832,-4148456,-4140006,-4147806,-4147806,-18916431,-18933189,-18921668,-18788653
9833,-4164057,-4154306,-4162756,-4162756,-18983462,-19000220,-18987652,-18854636
9834,-4184207,-4174457,-4182907,-4182257,-19074583,-19091341,-19079820,-18945757
9835,-4199808,-4190057,-4198508,-4198508,-19146851,-19163609,-19152088,-19018025
9836,-4208258,-4199158,-4207608,-4206958,-19187698,-19204456,-19192935,-19057825
9837,-4218659,-4208908,-4218009,-4216708,-19233782,-19250540,-19239019,-19103909
9838,-4223209,-4214108,-4222559,-4221909,-19256824,-19272534,-19261013,-19125904
9839,-4227759,-4218009,-4226459,-4225809,-19275677,-19291387,-19279866,-19144756
9840,-4228409,-4218659,-4227759,-4226459,-19280913,-19296624,-19284055,-19148946
9841,-4227109,-4217359,-4225809,-4224509,-19274629,-19290340,-19278819,-19143709
