offset,IA,IB,IC,IN,VA,VB,VC,VN
1165,-1157044,-1154444,-1155744,-1157044,-10536476,-10545903,-10541713,-10465256
1166,-1289649,-1286399,-1288999,-1289649,-11753513,-11763986,-11758749,-11673913
1167,-1374802,-1371552,-1373502,-1374802,-12529609,-12540083,-12533798,-12443725
1168,-1409903,-1406653,-1408603,-1409253,-12848007,-12858481,-12853244,-12761076
1169,-1388453,-1384552,-1387152,-1388453,-12657387,-12666813,-12661577,-12571503
1170,-1315650,-1312400,-1315000,-1315650,-12000690,-12009069,-12003832,-11916901
1171,-1187595,-1184345,-1186295,-1187595,-10825549,-10833928,-10829738,-10752233
1172,-1019889,-1016639,-1019239,-1019889,-9298493,-9305824,-9302682,-9234604
1173,-813831,-811881,-813181,-814481,-7425807,-7432091,-7429996,-7375534
1174,-566172,-564222,-564872,-566822,-5161407,-5166644,-5166644,-5126844
1175,-308112,-306812,-306812,-308762,-2807982,-2811124,-2813219,-2788082
1176,-25351,-24051,-24051,-26001,-223089,-224136,-227278,-219947
1177,245709,246359,247009,245059,2245547,2245547,2239262,2229836
1178,508319,507669,508969,507018,4633535,4633535,4626204,4602114
1179,761178,760528,762478,760528,6952398,6953445,6945066,6905266
1180,975036,973736,976336,973736,8898399,8901541,8891067,8838699
1181,1151843,1150543,1153793,1149893,10517623,10520765,10509244,10445355
1182,1291598,1289648,1292898,1289648,11792264,11795406,11784933,11711617
1183,1375451,1373501,1376751,1373501,12559981,12564171,12552650,12475145
1184,1408602,1406652,1409902,1407302,12858480,12863717,12851148,12772596
1185,1385851,1383901,1387151,1384551,12664718,12667860,12655292,12578834
1186,1312399,1310449,1314349,1310449,11995453,11998595,11988121,11913758
1187,1189544,1188894,1191494,1188244,10876868,10878963,10868490,10802506
1188,1014037,1013387,1015988,1012737,9272308,9274402,9263929,9208419
1189,807330,806680,809280,806030,7389148,7390196,7381817,7338875
1190,571371,571371,572671,570071,5233674,5232627,5225296,5197017
1191,299661,300311,301611,299661,2762944,2761897,2755613,2744092
1192,30551,31851,31851,30551,300593,298498,295356,299545
1193,-240510,-238559,-238559,-240510,-2169090,-2173280,-2175374,-2154427
1194,-515470,-513520,-513520,-515470,-4674383,-4680668,-4681715,-4642962
1195,-757279,-754679,-755329,-757279,-6884320,-6890604,-6889557,-6837189
1196,-971137,-968537,-969837,-971787,-8837653,-8846032,-8842890,-8776906
1197,-1157044,-1153794,-1155744,-1157044,-10536476,-10544855,-10541713,-10465256
1198,-1290299,-1286399,-1288349,-1289649,-11752465,-11761892,-11756655,-11671818
1199,-1374802,-1371552,-1373502,-1374152,-12529609,-12540083,-12533798,-12444772
1200,-1409903,-1406653,-1408603,-1409903,-12848007,-12857434,-12852197,-12760029
1201,-1388453,-1384552,-1387152,-1388453,-12658435,-12668908,-12663671,-12572551
1202,-1311100,-1307849,-1310450,-1311750,-11957748,-11966127,-11961938,-11875007
1203,-1187595,-1184345,-1186945,-1188245,-10831833,-10841259,-10837070,-10758517
1204,-1020539,-1017289,-1019239,-1020539,-9303730,-9312109,-9308966,-9239840
1205,-803431,-800831,-802131,-803431,-7326308,-7332592,-7331544,-7276034
1206,-566822,-564872,-565522,-566822,-5164549,-5170834,-5170834,-5129986
1207,-308112,-306812,-306812,-309412,-2810077,-2814266,-2815313,-2790177
1208,-25351,-24701,-24051,-26651,-228326,-230420,-233563,-226231
1209,245709,245709,247009,244409,2244499,2243452,2237168,2227741
1210,507669,507018,508969,506368,4628298,4628298,4622014,4597925
1211,761178,760528,762478,759878,6948208,6949256,6941924,6902124
1212,974386,973736,976336,973086,8894210,8897352,8887925,8835557
1213,1151843,1149893,1153143,1149893,10512386,10515528,10505054,10440118
1214,1291598,1289648,1292898,1289648,11791217,11794359,11783885,11711617
1215,1374801,1373501,1376751,1373501,12557887,12562076,12550555,12473050
1216,1408602,1406652,1409902,1407302,12861622,12865812,12852196,12773644
1217,1386501,1383901,1387801,1384551,12665765,12669955,12657386,12580929
1218,1312399,1310449,1314349,1311099,11994405,11998595,11986026,11911663
1219,1190194,1188894,1192144,1189544,10880011,10884200,10873726,10806695
1220,1014688,1013387,1015988,1013387,9277545,9278592,9269166,9213655
1221,807980,806680,809280,806680,7393338,7394385,7386006,7343064
1222,572021,571371,573321,570721,5238911,5238911,5232627,5203301
1223,300311,300961,302261,299661,2767134,2765039,2760849,2748281
1224,31201,31851,33151,30551,305830,302688,298498,303735
1225,-239209,-237909,-238559,-240510,-2164901,-2169090,-2171185,-2150238
1226,-514170,-512870,-513520,-514820,-4670194,-4675431,-4676478,-4638773
1227,-756629,-754029,-755329,-756629,-6881178,-6888510,-6887462,-6835094
1228,-971137,-967887,-969837,-971137,-8835558,-8842890,-8839748,-8775858
1229,-1156394,-1153144,-1155744,-1156394,-10532287,-10540666,-10536476,-10458971
1230,-1288999,-1285749,-1288349,-1289649,-11748276,-11758749,-11753513,-11668676
1231,-1377402,-1373502,-1376102,-1377402,-12557888,-12569409,-12564172,-12473051
1232,-1409903,-1406003,-1409253,-1409253,-12849055,-12859528,-12853244,-12762124
1233,-1388453,-1384552,-1387152,-1388453,-12660529,-12671003,-12664719,-12574646
1234,-1311100,-1307849,-1310450,-1311100,-11959843,-11968222,-11964033,-11877101
1235,-1187595,-1184345,-1186945,-1188895,-10831833,-10840212,-10836022,-10757470
1236,-1020539,-1017939,-1019239,-1020539,-9305824,-9313156,-9310014,-9241935
1237,-804081,-800831,-802131,-804081,-7331544,-7339923,-7337829,-7282318
1238,-567472,-564872,-566172,-566822,-5167692,-5172928,-5172928,-5132081
1239,-308762,-307462,-307462,-308762,-2817408,-2820550,-2822645,-2797508
1240,-26001,-25351,-25351,-26651,-233563,-235657,-238799,-231468
1241,245059,245059,245709,243759,2237168,2236120,2229836,2221457
1242,507018,506368,508319,505718,4624109,4625156,4618872,4593735
1243,760528,760528,761828,759878,6945066,6947161,6938782,6898982
1244,974386,973736,975686,972436,8892115,8894210,8884783,8831368
1245,1151193,1149893,1152493,1149243,10510291,10514481,10504007,10439071
1246,1290948,1289648,1292248,1289648,11787027,11791217,11780743,11708475
1247,1375451,1372851,1376101,1372851,12558934,12563124,12551603,12473050
1248,1408602,1406652,1409902,1406652,12859527,12863717,12853243,12772596
1249,1386501,1384551,1387801,1384551,12663670,12667860,12656339,12578834
1250,1312399,1311099,1314349,1311099,11996500,12001737,11990216,11915853
1251,1190194,1189544,1192144,1189544,10878963,10882105,10871632,10805648
1252,1015338,1014037,1016638,1013387,9279639,9282781,9272308,9216797
1253,807980,807980,809280,807330,7397527,7398575,7391243,7346206
1254,572021,572021,573321,570721,5242053,5243101,5236817,5205396
1255,300961,301611,302261,300311,2770276,2769228,2762944,2751423
1256,31851,33151,33151,31201,308972,306877,302688,306877
1257,-239209,-238559,-237909,-239859,-2159664,-2163853,-2165948,-2145001
1258,-514170,-512220,-513520,-514820,-4667052,-4673336,-4672289,-4636678
1259,-755979,-753379,-754679,-756629,-6874894,-6882225,-6880131,-6828810
1260,-980237,-976987,-978937,-980887,-8923537,-8930868,-8928774,-8862790
1261,-1156394,-1153144,-1155094,-1156394,-10530192,-10539618,-10534382,-10457924
1262,-1288999,-1285749,-1287699,-1289649,-11747228,-11757702,-11751418,-11667629
1263,-1377402,-1373502,-1376102,-1377402,-12552651,-12563125,-12557888,-12467814
1264,-1409253,-1406003,-1408603,-1409903,-12845913,-12856386,-12851149,-12758981
1265,-1388453,-1385202,-1387802,-1388453,-12662624,-12673098,-12666813,-12575693
1266,-1311750,-1307849,-1310450,-1311750,-11958796,-11969269,-11962985,-11877101
1267,-1188245,-1184995,-1186945,-1188245,-10836022,-10845449,-10840212,-10762707
1268,-1021189,-1017939,-1019889,-1021189,-9308966,-9316298,-9313156,-9245077
1269,-804081,-801481,-802781,-804731,-7336781,-7343065,-7342018,-7286508
1270,-567472,-565522,-566172,-568122,-5175023,-5179213,-5180260,-5139413
1271,-309412,-307462,-308112,-310062,-2819503,-2823692,-2825787,-2800650
1272,-27302,-25351,-25351,-27302,-238799,-240894,-244036,-236705
1273,244409,245059,245709,243109,2232978,2230884,2227741,2217268
1274,506368,506368,507669,505068,4618872,4619919,4613635,4588499
1275,759878,759878,761828,759228,6941924,6942972,6934593,6893745
1276,973736,973086,975686,972436,8888973,8891067,8881641,8829273
1277,1151193,1149243,1152493,1149893,10509244,10513433,10502960,10436976
1278,1290948,1288998,1292248,1288998,11785980,11790169,11778648,11706380
1279,1374801,1373501,1376101,1373501,12554745,12559981,12547413,12469908
1280,1408602,1406652,1409902,1406652,12860575,12865812,12853243,12773644
1281,1386501,1383901,1387801,1384551,12667860,12673097,12659481,12581976
1282,1313049,1311099,1313699,1311749,11997547,12002784,11991263,11915853
1283,1190844,1189544,1192144,1189544,10884200,10887342,10876868,10810885
1284,1015338,1014037,1016638,1014037,9281734,9284876,9275450,9218892
1285,808630,807980,810580,807330,7402764,7402764,7395432,7351443
1286,572671,572021,573971,571371,5249385,5249385,5241006,5212727
1287,301611,301611,302261,300961,2775513,2774465,2768181,2755613
1288,32501,33151,33801,31851,318398,315256,312114,315256
1289,-252210,-250910,-250910,-252860,-2278016,-2282205,-2283253,-2262305
1290,-513520,-512220,-512220,-514170,-4659720,-4667052,-4666004,-4630394
1291,-755329,-753379,-754029,-755979,-6872799,-6880131,-6879083,-6826715
1292,-980237,-976987,-978937,-980887,-8916205,-8923537,-8920395,-8856505
1293,-1155744,-1152494,-1155094,-1156394,-10529145,-10538571,-10533334,-10457924
1294,-1288999,-1285099,-1287699,-1288999,-11745134,-11755607,-11751418,-11666581
1295,-1376752,-1373502,-1376102,-1377402,-12552651,-12563125,-12557888,-12467814
1296,-1409253,-1406003,-1408603,-1409903,-12849055,-12859528,-12853244,-12762124
1297,-1388453,-1385202,-1387802,-1388453,-12662624,-12672050,-12666813,-12576740
1298,-1311750,-1307849,-1310450,-1311750,-11960891,-11970317,-11966127,-11878149
1299,-1188895,-1184995,-1187595,-1188895,-10838117,-10847543,-10843354,-10765849
1300,-1021839,-1018589,-1020539,-1021839,-9312109,-9319440,-9316298,-9249267
1301,-804731,-802131,-803431,-804731,-7338876,-7346207,-7344113,-7289650
1302,-568122,-566172,-566822,-568122,-5178165,-5184449,-5184449,-5143602
1303,-310062,-308112,-308762,-310712,-2823692,-2827882,-2828929,-2803792
1304,-27302,-26001,-26001,-27952,-241941,-244036,-247178,-239847
1305,243759,244409,245059,242459,2228789,2227741,2223552,2214126
1306,505718,505718,507669,505068,4615730,4614683,4608398,4584309
1307,759878,759228,761178,758578,6937735,6938782,6931451,6890603
1308,973736,972436,975036,972436,8884783,8886878,8878499,8824036
1309,1150543,1149243,1151843,1149243,10504007,10508197,10496676,10431739
1310,1290948,1288998,1292248,1288998,11783885,11788075,11776554,11704286
1311,1374801,1372851,1376101,1373501,12556839,12562076,12550555,12473050
1312,1408602,1406652,1409902,1407302,12860575,12864764,12853243,12773644
1313,1386501,1384551,1387801,1385201,12665765,12669955,12658434,12578834
1314,1313049,1311099,1314349,1311749,12000689,12004879,11993358,11917948
1315,1191494,1190194,1192794,1190194,10886295,10889437,10878963,10812979
1316,1015338,1014688,1017288,1014688,9284876,9286971,9277545,9222034
1317,809280,808630,810580,807980,7404859,7405906,7397527,7354585
1318,560320,560320,562271,559670,5137317,5137317,5129985,5100659
1319,302261,302261,303561,301611,2780749,2779702,2774465,2761897
1320,33151,33801,34451,32501,322587,319445,315256,319445
1321,-251560,-250260,-250260,-251560,-2272779,-2278016,-2279063,-2258116
1322,-513520,-511570,-512220,-513520,-4655531,-4661815,-4660768,-4625157
1323,-754679,-752729,-754029,-755329,-6868610,-6874894,-6873847,-6822526
1324,-979587,-976337,-978287,-979587,-8914110,-8923537,-8920395,-8854411
1325,-1155744,-1151844,-1154444,-1155094,-10523908,-10532287,-10528097,-10451640
1326,-1288999,-1285749,-1287699,-1288999,-11746181,-11755607,-11751418,-11666581
1327,-1377402,-1373502,-1376102,-1377402,-12551604,-12562077,-12555793,-12466767
1328,-1409903,-1406003,-1408603,-1409253,-12844865,-12855339,-12849055,-12756887
1329,-1389103,-1385202,-1387802,-1389103,-12662624,-12673098,-12666813,-12576740
1330,-1311750,-1308500,-1311100,-1311750,-11962985,-11972412,-11967175,-11881291
1331,-1188895,-1185645,-1187595,-1188895,-10842306,-10851733,-10847543,-10768991
1332,-1021839,-1018589,-1020539,-1021839,-9316298,-9323630,-9320487,-9252409
1333,-805381,-802781,-804081,-805381,-7339923,-7347255,-7345160,-7290697
1334,-568772,-566822,-567472,-568772,-5182355,-5188639,-5186544,-5147792
1335,-310062,-308762,-308762,-310712,-2827882,-2833119,-2833119,-2809029
1336,-27302,-26651,-26651,-28602,-247178,-249273,-252415,-245084
1337,243759,243759,244409,242459,2223552,2222505,2218315,2208889
1338,505068,505718,507018,504418,4611541,4611541,4606304,4580120
1339,759228,758578,760528,757928,6931451,6933545,6926214,6885367
1340,973086,972436,974386,971786,8880594,8883736,8874310,8820894
1341,1150543,1149243,1151843,1149243,10500865,10505054,10494581,10429644
1342,1290298,1288348,1291598,1288348,11781790,11785980,11775506,11703238
1343,1374801,1372851,1376101,1373501,12554745,12558934,12547413,12468861
1344,1409252,1407302,1410552,1407302,12862669,12868954,12855338,12776786
1345,1386501,1384551,1387801,1384551,12667860,12673097,12660528,12583023
1346,1313049,1311749,1314999,1311749,12001737,12005926,11995453,11920042
1347,1184344,1183044,1185644,1183044,10823453,10827642,10817169,10751185
1348,1016638,1015338,1017938,1014688,9288018,9290113,9280687,9225176
1349,809930,809280,811230,807980,7411143,7411143,7402764,7359822
1350,560971,560971,562921,560320,5142554,5142554,5135222,5106943
1351,302911,302911,303561,301611,2784939,2782844,2778655,2765039
1352,33151,34451,34451,32501,325730,321540,319445,322587
1353,-250910,-249610,-249610,-251560,-2266495,-2271732,-2273826,-2252879
1354,-512220,-510920,-511570,-512870,-4653436,-4658673,-4658673,-4622015
1355,-754679,-752729,-753379,-755329,-6864420,-6872799,-6870704,-6819384
1356,-978937,-976337,-978287,-979587,-8910968,-8920395,-8916205,-8851269
1357,-1155094,-1152494,-1154444,-1155094,-10521813,-10531240,-10527050,-10450593
1358,-1288349,-1285099,-1287699,-1288999,-11739897,-11750371,-11745134,-11661345
1359,-1377402,-1372852,-1376102,-1377402,-12552651,-12563125,-12556840,-12467814
1360,-1409903,-1406003,-1408603,-1409903,-12846960,-12858481,-12851149,-12760029
1361,-1389103,-1385852,-1387802,-1389103,-12663671,-12674145,-12666813,-12576740
1362,-1311750,-1308500,-1311100,-1312400,-11966127,-11975554,-11970317,-11883386
1363,-1189545,-1185645,-1188245,-1189545,-10841259,-10850685,-10846496,-10767944
1364,-1021839,-1019239,-1021189,-1021839,-9317345,-9325724,-9321535,-9253456
1365,-805381,-803431,-804081,-805381,-7346207,-7352492,-7350397,-7295934
1366,-569422,-566822,-568122,-569422,-5186544,-5192828,-5191781,-5151981
1367,-310712,-309412,-310062,-311362,-2834166,-2838355,-2840450,-2815313
1368,-28602,-27302,-27302,-28602,-250320,-253462,-255557,-248226
1369,242459,243109,244409,241809,2217268,2215173,2209936,2201557
1370,504418,504418,506368,503768,4608398,4608398,4602114,4576978
1371,758578,757928,759878,757928,6930403,6930403,6923072,6881177
1372,973086,971786,974386,971786,8877452,8880594,8871168,8817752
1373,1158343,1156393,1159643,1156393,10568944,10574180,10562659,10497723
1374,1289648,1288348,1291598,1288998,11778648,11783885,11771317,11699049
1375,1374801,1372851,1376101,1372851,12551603,12556839,12544271,12466766
1376,1408602,1407302,1409902,1407302,12861622,12865812,12854291,12773644
1377,1386501,1384551,1387801,1385201,12667860,12673097,12660528,12581976
1378,1313699,1311749,1314999,1312399,12004879,12010116,11996500,11922137
1379,1184344,1183044,1186294,1183044,10825548,10829737,10818216,10752232
1380,1015988,1015338,1017938,1015338,9295350,9297444,9288018,9232508
1381,809930,809280,811880,809280,7413238,7414285,7406953,7362964
1382,561621,561621,562921,560320,5146743,5146743,5139412,5111133
1383,302911,303561,304861,302261,2790176,2788081,2782844,2770276
1384,33801,35101,35101,33151,329919,327824,324682,328872
1385,-250260,-248960,-248960,-250910,-2263353,-2269637,-2270684,-2248690
1386,-512220,-510270,-510920,-512870,-4648199,-4653436,-4653436,-4615731
1387,-754679,-752079,-753379,-754679,-6860231,-6866515,-6865468,-6813099
1388,-978937,-975687,-977637,-978937,-8907826,-8915158,-8912016,-8847079
1389,-1155094,-1151844,-1153794,-1155094,-10519719,-10530192,-10524955,-10448498
1390,-1288349,-1285099,-1287049,-1288349,-11738850,-11749323,-11744086,-11660297
1391,-1377402,-1373502,-1376102,-1376752,-12549509,-12559982,-12554746,-12463625
1392,-1409903,-1406003,-1408603,-1409253,-12844865,-12857434,-12850102,-12757934
1393,-1389103,-1385202,-1387802,-1389103,-12662624,-12674145,-12666813,-12576740
1394,-1312400,-1309150,-1311100,-1312400,-11965080,-11975554,-11969269,-11882338
1395,-1190195,-1186295,-1188245,-1188895,-10846496,-10855922,-10850685,-10772133
1396,-1023139,-1019889,-1021189,-1022489,-9322582,-9332008,-9327819,-9259740
1397,-806031,-803431,-804731,-806031,-7349350,-7355634,-7354586,-7299076
1398,-569422,-566822,-568122,-570072,-5192828,-5198065,-5197018,-5156171
1399,-311362,-310062,-310062,-312012,-2840450,-2843592,-2844640,-2819503
1400,-28602,-27952,-27302,-29252,-257652,-260794,-262889,-255557
1401,242459,243109,243759,241809,2212031,2210984,2206794,2198415
1402,517419,517419,518069,516119,4717324,4718372,4712087,4685903
1403,758578,757278,759878,757278,6925166,6927261,6918882,6879082
1404,972436,971136,973736,971136,8874310,8878499,8869073,8815657
1405,1157693,1156393,1158993,1156393,10565802,10569991,10559517,10495628
1406,1289648,1288348,1290948,1288348,11779696,11783885,11772364,11700096
1407,1374151,1372201,1375451,1372851,12550555,12555792,12543224,12465719
1408,1409252,1406652,1409902,1407302,12863717,12867906,12855338,12776786
1409,1386501,1384551,1388452,1385201,12667860,12672049,12659481,12581976
1410,1313699,1312399,1315649,1312399,12005926,12009068,11997547,11923184
1411,1184994,1183694,1186294,1183044,10827642,10830784,10819263,10754327
1412,1017288,1015988,1018588,1015338,9294302,9296397,9285923,9230413
1413,810580,809930,811880,809930,7416380,7417427,7408001,7365059
1414,562271,562271,563571,560971,5150933,5150933,5144649,5115322
1415,303561,304211,305511,302911,2794365,2793318,2788081,2774465
1416,34451,35101,35751,33801,334108,330966,327824,332014
1417,-249610,-248960,-248310,-250910,-2259163,-2263353,-2265448,-2244500
1418,-511570,-509620,-510270,-512220,-4645057,-4650294,-4650294,-4613636
1419,-754029,-751429,-752729,-754029,-6856041,-6862326,-6861278,-6809957
1420,-978937,-975687,-976987,-978287,-8904684,-8913063,-8908874,-8843937
1421,-1155094,-1151194,-1153794,-1154444,-10518671,-10527050,-10522861,-10446403
1422,-1288349,-1285099,-1287699,-1288349,-11737802,-11747228,-11741992,-11658203
1423,-1377402,-1373502,-1376102,-1376752,-12548461,-12558935,-12553698,-12463625
1424,-1409903,-1406003,-1408603,-1409253,-12849055,-12859528,-12853244,-12762124
1425,-1389103,-1385852,-1388453,-1389103,-12664719,-12675192,-12667861,-12577788
1426,-1313050,-1308500,-1311750,-1312400,-11969269,-11979743,-11973459,-11887575
1427,-1189545,-1186295,-1188895,-1190195,-10847543,-10855922,-10851733,-10774228
1428,-1023139,-1019889,-1021839,-1023139,-9324677,-9333056,-9329914,-9260788
1429,-806681,-804081,-805381,-806681,-7353539,-7359823,-7358776,-7303266
1430,-570072,-568122,-568772,-570722,-5195970,-5199112,-5200160,-5159313
1431,-298362,-297062,-297062,-299012,-2721051,-2724193,-2726287,-2701151
1432,-29252,-28602,-27952,-29902,-261841,-263936,-266031,-259747
1433,241809,241809,243109,240509,2208889,2207842,2203652,2194226
1434,516119,516119,518069,515469,4712087,4713135,4705803,4680667
1435,757928,757928,759228,757278,6922024,6923072,6914693,6873846
1436,971786,971136,973736,970486,8872215,8875357,8864883,8812515
1437,1157043,1156393,1158993,1155743,10564754,10569991,10557423,10493533
1438,1289648,1288348,1290948,1288348,11775506,11779696,11768175,11695907
1439,1374151,1372201,1375451,1372851,12550555,12555792,12543224,12465719
1440,1409252,1406652,1410552,1406652,12863717,12870001,12857433,12777833
1441,1387151,1384551,1387801,1385201,12668907,12675191,12661576,12584071
1442,1314349,1311749,1314999,1312399,12005926,12010116,11998595,11923184
1443,1184994,1183694,1186294,1183694,10831832,10834974,10824500,10758516
1444,1017288,1015988,1018588,1015988,9298492,9300587,9290113,9234603
1445,811230,809930,811880,809280,7420569,7421617,7412190,7368201
1446,562921,562271,564221,561621,5155122,5155122,5147791,5118464
1447,304211,304211,305511,303561,2798555,2797507,2792270,2779702
1448,34451,35751,36401,34451,340393,337251,334108,337251
1449,-249610,-248310,-248310,-250260,-2254974,-2259163,-2261258,-2239263
1450,-510920,-509620,-510270,-511570,-4639820,-4647152,-4647152,-4610494
1451,-753379,-751429,-752079,-754029,-6852899,-6860231,-6858136,-6806815
1452,-978287,-975687,-976987,-977637,-8901542,-8908874,-8905732,-8840795
1453,-1154444,-1151844,-1153144,-1155094,-10514482,-10522861,-10518671,-10442214
1454,-1288349,-1285099,-1287049,-1287699,-11735707,-11745134,-11739897,-11656108
1455,-1376752,-1373502,-1375452,-1376752,-12549509,-12559982,-12554746,-12464672
1456,-1409903,-1406003,-1408603,-1409903,-12849055,-12859528,-12852197,-12761076
1457,-1389103,-1385202,-1387802,-1389103,-12666813,-12677287,-12671003,-12580930
1458,-1313050,-1309150,-1311750,-1313050,-11969269,-11979743,-11973459,-11887575
1459,-1190195,-1186945,-1188895,-1190195,-10851733,-10861159,-10856970,-10779465
1460,-1014038,-1010788,-1012738,-1014038,-9244030,-9252409,-9249267,-9181188
1461,-806681,-804081,-805381,-807331,-7357728,-7365060,-7362965,-7308502
1462,-570722,-568122,-569422,-570722,-5199112,-5204349,-5205397,-5163502
1463,-299012,-297712,-297712,-299662,-2728382,-2731524,-2733619,-2709530
1464,-29902,-28602,-27952,-29902,-266031,-268126,-271268,-263936
1465,241159,241809,242459,241159,2204699,2203652,2198415,2188989
1466,516119,516119,517419,515469,4711040,4711040,4704756,4679619
1467,757278,757278,758578,756628,6915740,6916787,6909456,6869656
1468,971786,970486,973086,970486,8865931,8868025,8858599,8806231
1469,1157043,1155093,1158343,1155743,10561612,10565802,10555328,10490391
1470,1289648,1287698,1290948,1287698,11775506,11779696,11768175,11696954
1471,1374151,1372201,1376101,1372851,12548460,12552650,12541129,12463624
1472,1409252,1406652,1409902,1407302,12863717,12867906,12855338,12775738
1473,1387151,1385201,1388452,1385851,12671002,12674144,12661576,12584071
1474,1314349,1312399,1315649,1312399,12006974,12010116,11998595,11924232
1475,1185644,1183694,1186944,1183694,10831832,10834974,10824500,10757469
1476,1017288,1016638,1018588,1015988,9300587,9302681,9293255,9236697
1477,811880,810580,813180,810580,7425806,7425806,7417427,7374485
1478,562921,562921,564221,561621,5160359,5159312,5153027,5124749
1479,304211,304861,306161,303561,2802744,2800649,2795412,2783891
1480,35751,36401,36401,35101,343535,341440,337251,341440
1481,-248960,-247660,-247660,-249610,-2251832,-2256021,-2258116,-2236121
1482,-510920,-508970,-508970,-510920,-4636678,-4641915,-4641915,-4605257
1483,-753379,-750779,-752079,-753379,-6847662,-6854994,-6852899,-6801578
1484,-977637,-974387,-976337,-977637,-8896305,-8905732,-8902589,-8836606
1485,-1154444,-1150544,-1153144,-1154444,-10510292,-10519719,-10515529,-10438024
1486,-1293549,-1289649,-1292249,-1292899,-11783886,-11794360,-11788076,-11703239
1487,-1376752,-1372852,-1375452,-1376102,-12544272,-12555793,-12549509,-12460483
1488,-1409253,-1406003,-1408603,-1409903,-12845913,-12857434,-12850102,-12758981
1489,-1386502,-1383252,-1385852,-1386502,-12644819,-12655293,-12650056,-12558935
1490,-1313050,-1309800,-1311750,-1313050,-11973459,-11982885,-11977648,-11890717
1491,-1190195,-1186945,-1188895,-1190195,-10854875,-10864301,-10859064,-10780512
1492,-1014038,-1011438,-1013388,-1014038,-9247172,-9255551,-9252409,-9184330
1493,-807331,-804731,-806031,-807331,-7359823,-7366107,-7365060,-7309550
1494,-571372,-568772,-569422,-571372,-5205397,-5210633,-5210633,-5169786
1495,-299662,-297712,-298362,-300312,-2730477,-2734666,-2735714,-2711624
1496,-30552,-29252,-28602,-31202,-271268,-273362,-276504,-269173
1497,240509,241159,242459,239858,2199463,2198415,2193178,2184800
1498,515469,515469,517419,514169,4703709,4703709,4697424,4672288
1499,757278,756628,758578,755978,6912598,6915740,6905266,6866514
1500,971136,970486,973086,969836,8866978,8869073,8859647,8807278
1501,1156393,1155093,1158343,1155093,10559517,10563707,10553233,10488297
1502,1289648,1287698,1290948,1287698,11772364,11776554,11765033,11692765
1503,1374151,1372851,1375451,1372851,12548460,12553697,12541129,12464671
1504,1407952,1406652,1409902,1407302,12862669,12867906,12856385,12776786
1505,1387151,1385201,1388452,1385201,12669955,12675191,12662623,12584071
1506,1314349,1313049,1315649,1313049,12013258,12016400,12004879,11929469
1507,1184994,1184344,1186944,1184344,10836021,10839163,10827642,10762706
1508,1017938,1016638,1019238,1016638,9306871,9308965,9298492,9242982
1509,811880,811230,813180,810580,7428948,7431043,7420569,7378675
1510,562921,563571,564871,562921,5164548,5164548,5158264,5128938
1511,304861,305511,306161,304861,2807981,2805886,2801697,2788081
1512,36401,37051,37051,35101,348772,345629,341440,345629
1513,-248960,-247010,-247010,-248960,-2246595,-2249737,-2251832,-2229837
1514,-510270,-508320,-508970,-510920,-4630394,-4636678,-4635631,-4598973
1515,-764429,-761179,-763129,-763779,-6951351,-6958683,-6956588,-6904220
1516,-977637,-974387,-976337,-977637,-8893163,-8901542,-8898400,-8833463
1517,-1153794,-1151194,-1153144,-1154444,-10509245,-10518671,-10513434,-10436977
1518,-1292899,-1290299,-1292249,-1292899,-11781791,-11791218,-11784934,-11701144
1519,-1376752,-1372852,-1375452,-1376752,-12546367,-12558935,-12552651,-12461530
1520,-1409903,-1406003,-1408603,-1409903,-12845913,-12857434,-12851149,-12758981
1521,-1387152,-1383252,-1386502,-1387152,-12645866,-12655293,-12649008,-12558935
1522,-1313050,-1309800,-1312400,-1313050,-11974506,-11982885,-11978696,-11891765
1523,-1190845,-1187595,-1189545,-1190845,-10851733,-10861159,-10856970,-10778417
1524,-1014689,-1011438,-1013388,-1014689,-9251361,-9259740,-9255551,-9188520
1525,-807981,-805381,-806681,-808631,-7367155,-7373439,-7371344,-7316881
1526,-571372,-568772,-570072,-572022,-5206444,-5211681,-5211681,-5170834
1527,-299662,-299012,-298362,-300312,-2733619,-2737808,-2739903,-2715814
1528,-30552,-29902,-29252,-31852,-276504,-278599,-281741,-273362
1529,239858,240509,241809,239208,2195273,2193178,2188989,2180610
1530,515469,514819,516769,514169,4699519,4699519,4693235,4668098
1531,756628,756628,757928,755978,6909456,6910503,6902124,6862325
1532,971136,969836,972436,969836,8862789,8864883,8855457,8802042
1533,1156393,1154443,1157693,1155093,10554281,10558470,10546949,10482012
1534,1288998,1287048,1290298,1287048,11771317,11774459,11762938,11690670
1535,1374151,1371551,1374801,1372201,12547413,12552650,12540082,12462577
1536,1408602,1406652,1409902,1407302,12863717,12868954,12855338,12776786
1537,1386501,1385201,1388452,1385201,12672049,12675191,12664718,12586166
1538,1314349,1312399,1315649,1313049,12013258,12016400,12004879,11931563
1539,1186294,1184344,1186944,1183694,10837069,10840211,10828690,10763753
1540,1017938,1017288,1019238,1016638,9310013,9312108,9302681,9246124
1541,812530,811230,813830,810580,7434185,7434185,7425806,7381817
1542,564221,563571,565521,562921,5169785,5169785,5163501,5134175
1543,305511,305511,307461,304861,2813218,2811123,2805886,2793318
1544,22750,24050,24700,22100,228325,225183,222041,226230
