offset,IA,IB,IC,IN,VA,VB,VC,VN
13240,141705,142355,143005,140405,4055391,4055391,4049106,4028159
13241,146255,147555,147555,144955,4189453,4190500,4184216,4161174
13242,153405,154055,154705,152105,4386357,4387405,4381121,4357031
13243,157305,158605,159255,156655,4517278,4517278,4510994,4486904
13244,164456,165106,165756,163156,4706851,4706851,4700566,4675430
13245,168356,169656,170306,167706,4831487,4832534,4825203,4799019
13246,174856,176156,176806,174206,5015823,5016870,5009539,4981260
13247,181356,182006,182656,180056,5195969,5195969,5189685,5160359
13248,185256,186556,187207,184606,5312227,5313274,5305943,5276616
13249,191107,191757,193057,190457,5485042,5486089,5478757,5448384
13250,195007,196307,196957,194357,5596062,5598157,5589778,5558357
13251,201507,201507,202807,200207,5762593,5763640,5756309,5723840
13252,204757,205407,206707,204107,5869424,5871519,5863140,5830672
13253,210607,211257,211907,209957,6026529,6027576,6020244,5985681
13254,213858,214508,215808,213207,6127075,6129170,6120791,6086228
13255,219058,219708,221008,218408,6275801,6277896,6269517,6233906
13256,222958,222958,224258,221658,6371111,6372158,6363780,6327122
13257,227508,228158,228808,226858,6512505,6513553,6504126,6467469
13258,232058,232708,234008,231408,6644473,6646568,6637141,6599436
13259,235308,235958,236608,234008,6732451,6733499,6725120,6685320
13260,239858,239858,241159,238558,6854993,6857088,6847661,6808909
13261,242459,242459,243759,241159,6935640,6937735,6929356,6888509
13262,246359,247009,247659,245059,7050850,7052945,7043518,7002671
13263,248959,249609,250259,247659,7124165,7126260,7116834,7075987
13264,252859,252859,254159,251559,7229949,7230996,7222618,7180723
13265,254809,255459,256109,253509,7295933,7296980,7288601,7246707
13266,258059,258709,260009,257409,7390196,7391243,7382864,7338875
13267,260659,260659,261959,258709,7448848,7451990,7442564,7398575
13268,263259,263909,265209,261959,7534732,7536827,7527400,7483411
13269,265859,266509,267810,265209,7612237,7615379,7605953,7560916
13270,267810,268460,269760,266509,7662510,7664605,7655179,7611189
13271,270410,271060,271710,269110,7727447,7730589,7721163,7676126
13272,271710,272360,273010,270410,7771436,7772483,7764104,7718020
13273,273660,274310,274960,273010,7827994,7831136,7820662,7774578
13274,274960,275610,276260,273660,7861509,7863604,7854178,7808094
13275,276260,276910,278210,275610,7906546,7909688,7900262,7853130
13276,277560,278210,278860,276260,7933777,7936919,7926446,7880362
13277,278860,279510,280160,277560,7968340,7971482,7961009,7914925
13278,279510,279510,280810,278860,7988240,7990335,7980909,7933777
13279,280160,280810,281460,278860,8011282,8014424,8003951,7957867
13280,280810,281460,281460,279510,8022803,8025945,8016519,7969388
13281,280810,281460,282110,280160,8035372,8037466,8028040,7980909
13282,281460,281460,282110,280160,8040608,8042703,8034324,7987193
13283,280810,281460,282760,280160,8041656,8043750,8034324,7988240
13284,280810,280810,282110,279510,8036419,8038514,8029087,7981956
13285,280810,280810,282110,279510,8029087,8031182,8021756,7974624
13286,280160,280160,281460,279510,8011282,8014424,8004998,7957867
13287,279510,279510,280810,278860,7996619,7998714,7989288,7942156
13288,278860,278860,279510,277560,7968340,7971482,7962056,7914925
13289,277560,278210,278860,276910,7946346,7948440,7939014,7892930
13290,276260,276260,277560,275610,7907593,7909688,7901309,7854178
13291,274960,275610,276910,274310,7877220,7879314,7870935,7823804
13292,273660,273660,274960,273010,7826946,7829041,7820662,7774578
13293,271710,271710,273010,271060,7771436,7773531,7764104,7719068
13294,270410,270410,271710,269110,7729541,7731636,7723257,7677173
13295,267810,267810,269110,267160,7662510,7664605,7655179,7611189
13296,266509,266509,267810,265209,7613284,7615379,7605953,7561963
13297,263909,263909,264559,262609,7535779,7536827,7529495,7485506
13298,261309,261959,262609,260659,7480269,7482364,7473985,7428948
13299,258709,258709,260009,257409,7390196,7392290,7383911,7340970
13300,256109,256759,257409,254809,7327354,7328401,7321070,7279175
13301,252859,252859,254159,251559,7229949,7230996,7223665,7181770
13302,250259,250909,251559,248959,7158728,7160823,7152444,7111597
13303,246359,247009,247659,245059,7050850,7052945,7044566,7003719
13304,242459,243109,243759,241159,6936687,6938782,6930403,6890603
13305,239208,240509,241159,237908,6857088,6858135,6850804,6811004
13306,235308,235958,236608,234008,6732451,6733499,6726167,6686367
13307,232058,232708,234008,230758,6647615,6647615,6640283,6602578
13308,227508,228158,228808,226208,6511458,6512505,6505174,6468516
13309,224258,224908,225558,222958,6419290,6420337,6413006,6376348
13310,219708,219708,220358,218408,6277896,6277896,6270564,6234954
13311,215808,216458,217108,214508,6179444,6180491,6173159,6137549
13312,210607,211257,211907,209307,6027576,6028623,6021292,5986729
13313,206707,207357,208007,206057,5924934,5924934,5918650,5884087
13314,200857,202157,202807,200857,5764688,5764688,5757356,5724888
13315,195007,195657,196957,194357,5599204,5599204,5591873,5561499
13316,191757,192407,193057,191107,5487136,5487136,5479805,5449431
13317,185256,185906,186556,184606,5316416,5315369,5309085,5279758
13318,181356,182006,182656,180056,5198064,5197017,5189685,5161406
13319,174856,175506,176156,174206,5017918,5016870,5010586,4983355
13320,170306,170956,172256,169656,4896423,4895376,4889092,4862908
13321,163806,164456,165106,163156,4708945,4708945,4701614,4676477
13322,159255,160556,161206,158605,4582214,4581167,4574883,4550793
13323,152755,153405,154055,152105,4389500,4388452,4382168,4359126
13324,148205,148855,149505,147555,4258579,4257532,4250200,4228206
13325,141055,142355,143005,140405,4059580,4058533,4052249,4031301
13326,137155,137155,137805,135855,3924470,3923423,3918186,3897239
13327,129354,130004,130654,128704,3718140,3717092,3710808,3691955
13328,122204,122854,123504,121554,3511809,3510762,3504477,3487720
13329,117004,118304,118304,116354,3372510,3371462,3365178,3349468
13330,109854,110504,111154,109204,3159895,3158848,3152563,3137900
13331,104653,105953,105953,104003,3017453,3015359,3010122,2996506
13332,97503,98153,98803,96203,2798555,2796460,2791223,2778655
13333,92303,92953,93603,91003,2654018,2651924,2646687,2635166
13334,84503,85153,85803,83853,2431977,2430930,2425693,2415220
13335,79302,79952,80603,78652,2284299,2282204,2278015,2268589
13336,71502,72152,72802,70852,2059116,2057021,2051784,2044453
13337,66302,66952,67602,65002,1909343,1907248,1902011,1895727
13338,57852,58502,59152,57202,1682065,1679970,1675781,1670544
13339,50051,50701,51351,48751,1454787,1452693,1447456,1444314
13340,44851,45501,46151,43551,1301872,1299777,1294541,1292446
13341,36401,37701,37701,35751,1070405,1068310,1064121,1063073
13342,31201,31851,32501,30551,917490,915395,910158,911206
13343,23400,24050,24700,22100,683928,681833,677644,678691
13344,17550,18850,19500,16900,531013,527871,523681,526823
13345,9750,10400,11050,8450,298498,296403,292214,295356
13346,4550,5200,5200,3250,142441,140346,136157,141394
13347,-4551,-3901,-2601,-5851,-89026,-92168,-95311,-89026
13348,-9751,-9101,-8451,-11051,-244036,-247178,-250320,-242989
13349,-18201,-16901,-16251,-18851,-477598,-480740,-483882,-475503
13350,-26001,-25351,-24701,-27302,-708018,-711160,-714302,-703829
13351,-31202,-30552,-29902,-32502,-864075,-867217,-870359,-858838
13352,-39652,-38352,-38352,-40302,-1093448,-1097637,-1099732,-1086116
13353,-44852,-43552,-43552,-46152,-1246363,-1250552,-1252647,-1237984
13354,-52652,-52002,-51352,-53953,-1477830,-1482020,-1484114,-1467357
13355,-57853,-57203,-56553,-59153,-1629698,-1634935,-1635982,-1618177
13356,-66303,-65003,-65003,-66953,-1854881,-1860118,-1862213,-1843360
13357,-71503,-70853,-70203,-72153,-2005701,-2010938,-2013033,-1993133
13358,-79303,-78653,-78003,-80604,-2229837,-2235074,-2236121,-2214127
13359,-84504,-83854,-83204,-85804,-2378563,-2383800,-2385894,-2361805
13360,-92304,-91654,-91004,-93604,-2600604,-2605841,-2606888,-2582799
13361,-100104,-98804,-98804,-100754,-2818455,-2823692,-2824740,-2799603
13362,-105304,-104004,-104004,-105954,-2962992,-2968228,-2969276,-2943092
13363,-112455,-111805,-111805,-113105,-3177701,-3183985,-3183985,-3156754
13364,-117655,-116355,-116355,-118305,-3319095,-3325379,-3325379,-3298148
13365,-125455,-123505,-124155,-126105,-3529615,-3535899,-3535899,-3506573
13366,-130005,-128705,-128705,-130655,-3668915,-3675199,-3675199,-3644825
13367,-137156,-135856,-136506,-137806,-3875245,-3880482,-3880482,-3849061
13368,-141706,-140406,-140406,-143006,-4010355,-4015592,-4015592,-3983124
13369,-148856,-147556,-148206,-149506,-4208307,-4214591,-4214591,-4181075
13370,-153406,-152106,-152756,-154056,-4339227,-4344464,-4345511,-4310948
13371,-160557,-159256,-159256,-161207,-4535084,-4540321,-4541368,-4504710
13372,-164457,-163157,-163807,-165757,-4661815,-4667052,-4667052,-4630394
13373,-170957,-170307,-170307,-171607,-4849293,-4854530,-4854530,-4816825
13374,-177457,-176157,-176157,-178107,-5031534,-5036771,-5036771,-4998019
13375,-182007,-180707,-180707,-182657,-5151981,-5157218,-5156171,-5116371
13376,-187858,-187208,-186557,-189158,-5328985,-5334222,-5334222,-5292328
13377,-191758,-191108,-190458,-193058,-5444195,-5449432,-5449432,-5407538
13378,-197608,-196958,-196958,-198908,-5612821,-5618058,-5618058,-5575116
13379,-201508,-200858,-200858,-202808,-5722794,-5729078,-5728031,-5684042
13380,-207358,-206058,-206058,-208658,-5880946,-5887230,-5887230,-5842194
13381,-210608,-209958,-209958,-211908,-5986730,-5993014,-5991967,-5944835
13382,-215809,-215159,-215159,-217109,-6139645,-6145929,-6145929,-6097750
13383,-219709,-218409,-218409,-221009,-6238097,-6244381,-6243334,-6196202
13384,-224909,-223609,-223609,-225559,-6381586,-6389965,-6387870,-6339691
13385,-229459,-228159,-228809,-230759,-6518790,-6527169,-6525075,-6475848
13386,-232709,-231409,-231409,-234009,-6606769,-6615148,-6614100,-6562780
13387,-237259,-235959,-235959,-238559,-6738737,-6747116,-6745021,-6692653
13388,-240510,-238559,-239209,-241160,-6822526,-6829857,-6827763,-6776442
13389,-244410,-243110,-243110,-245060,-6941925,-6950304,-6948209,-6895841
13390,-247010,-245710,-245710,-247660,-7017335,-7025714,-7023619,-6970204
13391,-250910,-249610,-249610,-251560,-7127308,-7135687,-7133593,-7079130
13392,-253510,-251560,-252210,-254160,-7197482,-7204813,-7202719,-7148256
13393,-256760,-255460,-255460,-257410,-7298029,-7306408,-7303266,-7248803
13394,-259360,-257410,-258060,-260010,-7360870,-7368202,-7366107,-7311644
13395,-262610,-260660,-260660,-263260,-7450944,-7459323,-7457228,-7400670
13396,-265210,-263910,-263910,-265860,-7533685,-7541017,-7538922,-7482365
13397,-266510,-265210,-265210,-267811,-7588148,-7595480,-7593385,-7536828
13398,-269111,-267811,-267811,-269761,-7660416,-7667748,-7665653,-7608048
13399,-271061,-269761,-269761,-271711,-7705453,-7712785,-7709643,-7653085
13400,-273011,-271711,-271711,-273661,-7768295,-7775626,-7772484,-7714879
13401,-274311,-273011,-273011,-275611,-7806000,-7813331,-7810189,-7752584
13402,-276261,-274961,-274961,-276911,-7855226,-7863605,-7861510,-7801810
13403,-276911,-276261,-276261,-278211,-7886647,-7895026,-7891884,-7833231
13404,-278211,-277561,-277561,-279511,-7926447,-7934826,-7931684,-7873031
13405,-279511,-278211,-278861,-280161,-7948441,-7956820,-7953678,-7895026
13406,-280161,-278861,-279511,-281461,-7978815,-7987194,-7984052,-7924352
13407,-281461,-280161,-280161,-282111,-8000810,-8009188,-8006046,-7947394
13408,-281461,-280161,-280811,-282761,-8012331,-8020709,-8017567,-7957868
13409,-282111,-280811,-280811,-282761,-8023852,-8032230,-8030136,-7970436
13410,-282111,-280811,-281461,-283411,-8026994,-8035373,-8033278,-7972531
13411,-282761,-280811,-281461,-283411,-8028041,-8036420,-8034325,-7973578
13412,-282111,-280161,-281461,-283411,-8023852,-8032230,-8029088,-7970436
13413,-282111,-280161,-280811,-282761,-8012331,-8020709,-8017567,-7958915
13414,-281461,-279511,-280161,-282111,-8001857,-8009188,-8007094,-7947394
13415,-280811,-278861,-279511,-281461,-7978815,-7987194,-7985099,-7925399
13416,-280161,-278211,-278861,-280811,-7961010,-7968341,-7966247,-7906547
13417,-278861,-276911,-277561,-279511,-7926447,-7934826,-7931684,-7873031
13418,-278211,-276261,-276261,-278211,-7901310,-7908642,-7906547,-7847894
13419,-276911,-274311,-274961,-276911,-7856273,-7864652,-7862558,-7803905
13420,-274961,-273011,-273011,-274961,-7806000,-7813331,-7811237,-7753632
13421,-273661,-271711,-271711,-273661,-7768295,-7776674,-7773532,-7715927
13422,-271061,-269761,-269761,-271711,-7705453,-7712785,-7710690,-7653085
13423,-269761,-267811,-267811,-270411,-7661464,-7668795,-7666701,-7610143
13424,-267161,-265210,-265210,-267811,-7588148,-7595480,-7593385,-7536828
13425,-265210,-263260,-263910,-265860,-7536828,-7544159,-7542064,-7485507
13426,-262610,-260660,-261310,-262610,-7451991,-7459323,-7456181,-7401718
13427,-260660,-258710,-258710,-260660,-7394386,-7401718,-7398576,-7344113
13428,-256760,-255460,-255460,-257410,-7300123,-7307455,-7304313,-7249850
13429,-254810,-253510,-252860,-254810,-7234140,-7241471,-7238329,-7183866
13430,-250910,-249610,-249610,-251560,-7129403,-7136735,-7134640,-7081224
13431,-247660,-245710,-245710,-247660,-7021525,-7028856,-7025714,-6973346
13432,-244410,-243110,-243110,-245060,-6944020,-6952399,-6949257,-6896889
13433,-240510,-239209,-238559,-241160,-6823573,-6830905,-6828810,-6777489
13434,-237259,-235959,-235959,-237909,-6741879,-6749210,-6747116,-6694747
13435,-232709,-231409,-230759,-233359,-6610958,-6618290,-6616195,-6565922
13436,-229459,-228159,-227509,-230759,-6522980,-6529264,-6527169,-6477943
13437,-224909,-223609,-222959,-225559,-6383680,-6391012,-6389965,-6340739
13438,-221009,-219709,-219709,-222309,-6289418,-6295702,-6294655,-6246476
13439,-216459,-214509,-214509,-217109,-6142787,-6149071,-6148024,-6100892
13440,-212558,-211258,-210608,-213208,-6042240,-6048524,-6047477,-6000345
13441,-207358,-206058,-205408,-208008,-5884088,-5890372,-5889325,-5844288
13442,-201508,-200208,-200208,-202158,-5723841,-5730126,-5729078,-5685089
13443,-197608,-196308,-196308,-198908,-5614916,-5620153,-5620153,-5576163
13444,-191758,-190458,-190458,-192408,-5447338,-5453622,-5453622,-5410680
13445,-187858,-185907,-186557,-188508,-5333175,-5338412,-5337364,-5296517
13446,-182007,-180057,-180707,-182007,-5155123,-5160360,-5160360,-5119513
13447,-177457,-175507,-176157,-178107,-5035724,-5040961,-5040961,-5002208
13448,-170957,-169657,-169657,-171607,-4852435,-4857672,-4857672,-4818920
13449,-166407,-165107,-165757,-167057,-4727799,-4733036,-4733036,-4695331
13450,-159906,-158606,-158606,-160557,-4539273,-4544510,-4544510,-4507853
13451,-155356,-154056,-154056,-156006,-4409400,-4414637,-4414637,-4379027
13452,-148856,-146906,-147556,-148856,-4212496,-4218780,-4218780,-4185265
13453,-141706,-140406,-140406,-142356,-4013497,-4019781,-4019781,-3986266
13454,-136506,-135856,-135206,-137806,-3878387,-3883624,-3883624,-3852203
13455,-129355,-128705,-128055,-130005,-3672057,-3678341,-3679388,-3647967
13456,-124805,-123505,-123505,-125455,-3533805,-3539041,-3540089,-3509715
13457,-117655,-116355,-115705,-118305,-3324332,-3329569,-3330616,-3302337
13458,-112455,-111155,-111155,-113105,-3182938,-3188175,-3189222,-3161991
13459,-104654,-104004,-103354,-105304,-2968228,-2972418,-2973465,-2948328
13460,-100104,-98804,-98154,-100754,-2823692,-2827882,-2828929,-2804840
13461,-92304,-91004,-91004,-92954,-2604793,-2608983,-2610030,-2588035
13462,-87104,-85804,-85804,-87754,-2456068,-2461304,-2462352,-2440357
13463,-79303,-78003,-78003,-79953,-2232979,-2237169,-2238216,-2218316
13464,-74753,-72803,-72803,-74753,-2083206,-2087396,-2088443,-2069591
13465,-66303,-65003,-64353,-66953,-1861165,-1865355,-1866402,-1848597
13466,-58503,-56553,-56553,-59153,-1632840,-1637029,-1638077,-1622366
13467,-53302,-52002,-51352,-53302,-1479925,-1484114,-1486209,-1470499
13468,-44852,-43552,-43552,-45502,-1249505,-1253694,-1255789,-1242173
13469,-40302,-38352,-37702,-40302,-1097637,-1100779,-1102874,-1090306
13470,-31202,-29902,-29902,-31852,-867217,-870359,-873502,-860933
13471,-26001,-24701,-24701,-26651,-711160,-714302,-717444,-706971
13472,-17551,-16901,-16251,-18201,-479693,-482835,-487024,-477598
13473,-12351,-11051,-11051,-13001,-325731,-328873,-330967,-324683
13474,-4551,-3251,-2601,-4551,-93216,-96358,-99500,-93216
13475,1950,3250,3250,1300,61794,59699,56557,60747
13476,9750,11050,11050,9100,295356,293261,290119,293261
13477,18200,18850,19500,17550,525776,523681,520539,522634
13478,23400,24700,24700,22750,680786,678691,675549,676596
13479,31851,32501,33151,30551,914348,912253,908064,907016
13480,37051,38351,38351,36401,1067263,1065168,1060979,1058884
13481,44851,46151,46151,44201,1297683,1296635,1291399,1288256
13482,50701,51351,52001,49401,1450598,1448503,1444314,1440124
13483,58502,59152,59802,57202,1678923,1677876,1672639,1667402
13484,63702,65002,65002,62402,1829743,1828696,1824507,1817175
13485,71502,72802,72802,70852,2055974,2055974,2050737,2042358
13486,77352,78002,78652,76052,2203652,2202605,2197368,2188989
13487,85153,85803,86453,83853,2428835,2427788,2422551,2412077
13488,92303,93603,93603,91003,2648782,2647734,2642497,2630976
13489,97503,98153,98803,96203,2793318,2792270,2787034,2775513
13490,105303,105953,106603,104003,3012217,3011169,3005932,2991269
13491,110504,111154,111804,109204,3154658,3154658,3148374,3133711
13492,117654,118304,118954,116354,3367273,3366225,3359941,3344231
13493,122204,123504,124154,121554,3506572,3506572,3500288,3483530
13494,130004,130654,131304,128704,3714997,3713950,3707666,3689861
13495,134555,135205,135855,133905,3852202,3852202,3845918,3826018
13496,141055,142355,143005,140405,4056438,4055391,4049106,4028159
13497,146255,146905,147555,144955,4186311,4186311,4180027,4158032
13498,152755,154055,154705,152105,4384263,4384263,4377979,4354937
13499,159905,160556,161206,158605,4578025,4578025,4571741,4547651
13500,164456,165106,165756,163156,4705803,4704756,4699519,4673335
13501,170306,171606,172256,169656,4892234,4892234,4885950,4858718
13502,174856,176156,176156,174206,5013728,5013728,5007444,4980212
13503,181356,182006,182656,180056,5192827,5193875,5186543,5157217
13504,185256,186556,187207,184606,5310132,5311179,5303848,5274522
13505,191757,192407,193057,190457,5483994,5483994,5477710,5446289
13506,195657,195657,196957,194357,5597110,5597110,5589778,5558357
13507,201507,202157,202807,200857,5760498,5760498,5754214,5720698
13508,204757,206057,206707,204107,5866282,5867329,5859998,5827529
13509,210607,211257,211907,209957,6026529,6026529,6019197,5985681
13510,214508,214508,215808,213207,6127075,6128123,6120791,6085181
13511,219708,219708,220358,218408,6273706,6274754,6267422,6231812
13512,224258,224908,225558,222958,6417195,6418242,6410911,6373206
13513,227508,228158,228808,226858,6509363,6510410,6503079,6465374
13514,232708,232708,234008,231408,6643426,6644473,6637141,6598389
13515,235308,235958,236608,234658,6730357,6731404,6723025,6684273
13516,239858,239858,240509,238558,6853946,6856040,6847661,6807862
13517,242459,243109,243759,241809,6932498,6933545,6926214,6885367
13518,247009,247009,247659,245709,7048755,7049803,7042471,7000576
13519,248959,249609,250259,247659,7123118,7124165,7115786,7074939
13520,252859,252859,254159,251559,7227854,7228902,7221570,7178628
13521,254809,255459,256109,254159,7294886,7295933,7288601,7245660
13522,258059,258709,259359,257409,7388101,7389148,7380769,7337828
13523,261309,261959,262609,260659,7478174,7480269,7469795,7426853
13524,263259,263909,264559,262609,7532637,7534732,7526353,7482364
13525,265859,266509,267160,265209,7611189,7613284,7604905,7560916
13526,267810,267810,269110,267160,7661463,7662510,7654131,7610142
13527,270410,270410,271710,269110,7728494,7730589,7721163,7676126
13528,271710,272360,273010,271060,7770389,7772483,7764104,7718020
13529,273660,273660,274960,272360,7824851,7826946,7817520,7772483
13530,274960,274960,276260,273660,7860462,7862557,7854178,7808094
13531,276260,276910,278210,275610,7905498,7907593,7899214,7852083
13532,276910,277560,278860,276260,7934825,7935872,7927493,7880362
13533,278860,278860,280160,277560,7967293,7969388,7961009,7913877
13534,279510,280160,280810,278210,7996619,7997666,7989288,7942156
13535,280160,280160,281460,278860,8010235,8012330,8002903,7955772
13536,280160,280810,282110,279510,8026993,8029087,8020708,7972530
13537,280810,280810,282760,280160,8036419,8037466,8029087,7980909
13538,280810,281460,282760,280160,8040608,8042703,8034324,7987193
13539,280810,281460,282110,280160,8042703,8043750,8035372,7988240
13540,280810,281460,282760,279510,8035372,8036419,8028040,7980909
13541,280810,280810,282110,279510,8029087,8030135,8021756,7974624
13542,280160,280160,281460,279510,8011282,8012330,8004998,7957867
13543,279510,279510,280810,278860,7996619,7998714,7990335,7943204
13544,278860,278860,280160,277560,7968340,7970435,7962056,7914925
13545,277560,277560,278860,276260,7934825,7935872,7927493,7880362
13546,276260,276910,278210,275610,7907593,7908641,7900262,7854178
13547,274960,274960,276260,273660,7862557,7864651,7855225,7809141
13548,273660,273660,274960,272360,7827994,7829041,7820662,7774578
13549,271710,271710,273010,271060,7771436,7772483,7764104,7719068
13550,269760,270410,271710,269110,7730589,7731636,7723257,7678221
13551,267810,267810,269110,267160,7664605,7664605,7656226,7612237
13552,266509,266509,267810,265209,7614331,7615379,7607000,7561963
13553,263259,263909,265209,262609,7536827,7536827,7528448,7484458
13554,261309,261309,263259,260659,7481316,7482364,7473985,7429995
13555,258709,258709,259359,257409,7392290,7393338,7384959,7342017
13556,256109,256759,257409,254809,7330496,7330496,7322117,7280223
13557,252859,252859,254159,251559,7230996,7232044,7223665,7181770
13558,248959,248959,250259,247659,7127307,7127307,7118929,7078081
13559,246359,246359,247659,245059,7052945,7055039,7045613,7005813
13560,242459,242459,243759,241159,6938782,6939829,6931451,6891651
13561,239208,239858,241159,238558,6858135,6858135,6850804,6811004
13562,235308,235308,236608,234008,6733499,6735594,6727215,6686367
13563,232058,232708,233358,230758,6647615,6649710,6641331,6602578
13564,227508,228158,228808,226208,6514600,6516695,6508316,6470611
13565,224258,224908,225558,222958,6422432,6423479,6415100,6378443
13566,219058,219708,220358,217758,6277896,6279990,6272659,6237049
13567,215808,216458,217108,214508,6180491,6181538,6174207,6138596
13568,210607,211257,211907,209307,6029671,6030718,6023386,5988823
13569,205407,205407,206707,204107,5873613,5874661,5867329,5833814
13570,201507,201507,202807,200207,5765735,5766782,5758403,5726983
13571,195657,196307,196957,194357,5601299,5602346,5595015,5563594
13572,191757,191757,193057,190457,5489231,5490278,5482947,5452573
13573,185256,185906,187207,184606,5317463,5317463,5310132,5280806
13574,181356,182006,182656,180706,5198064,5199111,5191780,5163501
13575,175506,175506,176806,174206,5021060,5020012,5013728,4986497
13576,170956,171606,172256,170306,4897471,4897471,4890139,4863955
13577,164456,164456,165756,163806,4711040,4711040,4704756,4679619
13578,159905,159905,161206,159255,4585356,4585356,4578025,4554983
13579,152755,153405,154705,152755,4390547,4389500,4384263,4360173
13580,146255,146905,147555,145605,4194690,4194690,4188406,4165364
13581,141705,142355,143005,141055,4061675,4060627,4055391,4033396
13582,133905,134555,135855,133254,3859534,3858486,3853249,3832302
13583,129354,130004,131304,128704,3722329,3722329,3716045,3697192
13584,122204,122854,124154,121554,3514951,3513904,3508667,3489814
13585,117004,118304,118954,117004,3374604,3373557,3368320,3350515
13586,109854,110504,111804,109204,3160942,3160942,3155705,3139995
13587,105303,105303,106603,104003,3018501,3017453,3012217,2997554
13588,97503,98153,98803,96203,2801697,2800649,2795412,2781797
13589,92303,92953,94253,91653,2655066,2654018,2648782,2636213
13590,84503,85803,85803,83853,2434072,2431977,2427788,2417314
13591,79302,79952,80603,78002,2287441,2285346,2280110,2270683
13592,71502,72152,72802,70852,2063305,2061211,2057021,2048642
13593,63702,65002,65002,62402,1836028,1833933,1829743,1823459
13594,58502,59152,59802,57852,1686255,1683112,1678923,1673686
13595,50051,50701,51351,49401,1456882,1453740,1450598,1446408
13596,44851,45501,46151,44201,1303967,1300825,1296635,1294541
13597,36401,37701,38351,35751,1075642,1072500,1068310,1067263
13598,31201,32501,32501,30551,921679,919585,915395,915395
13599,23400,24050,24700,22100,687070,683928,680786,681833
13600,17550,18850,19500,16900,534155,531013,527871,529965
13601,9750,10400,11050,9100,300593,297451,294309,298498
13602,4550,5200,5850,3250,146630,142441,140346,144536
13603,-4551,-3901,-3251,-5201,-86932,-90074,-93216,-86932
13604,-12351,-11701,-11051,-13651,-318399,-322588,-324683,-317352
13605,-18201,-16901,-16251,-18851,-473409,-476551,-479693,-471314
13606,-26001,-25351,-24701,-27302,-706971,-710113,-713255,-702781
13607,-31852,-30552,-29902,-32502,-861981,-865123,-868265,-856744
13608,-39652,-38352,-37702,-40302,-1091353,-1094495,-1097637,-1084022
13609,-44852,-43552,-43552,-46152,-1244268,-1248458,-1251600,-1236937
13610,-53302,-52002,-51352,-53953,-1473641,-1477830,-1479925,-1464215
13611,-58503,-57203,-56553,-59153,-1625509,-1629698,-1631793,-1615035
13612,-66303,-65003,-64353,-67603,-1853834,-1858023,-1860118,-1841265
13613,-71503,-70203,-70203,-72153,-2004654,-2008844,-2010938,-1992086
13614,-79303,-78003,-78003,-79953,-2226695,-2230885,-2231932,-2212032
13615,-87104,-85804,-85804,-88404,-2449784,-2455020,-2456068,-2434073
13616,-92304,-91004,-91004,-93604,-2597462,-2601651,-2603746,-2579657
13617,-100104,-98804,-98804,-100754,-2816361,-2821598,-2822645,-2798556
13618,-105304,-104004,-103354,-105954,-2960897,-2966134,-2966134,-2940997
13619,-112455,-111805,-111155,-113755,-3175606,-3180843,-3181891,-3154659
13620,-117655,-117005,-116355,-118305,-3317000,-3323285,-3323285,-3295006
13621,-124805,-124155,-123505,-126105,-3527520,-3532757,-3532757,-3504478
13622,-130005,-128705,-128705,-130655,-3665772,-3671009,-3671009,-3641683
13623,-137156,-135856,-135856,-138456,-3872103,-3878387,-3878387,-3846966
13624,-141706,-140406,-140406,-143006,-4007213,-4012450,-4013497,-3981029
13625,-148856,-146906,-147556,-149506,-4207259,-4212496,-4213543,-4178980
13626,-155356,-154056,-154056,-156656,-4403116,-4408353,-4408353,-4373790
13627,-159906,-158606,-158606,-161207,-4531942,-4537179,-4537179,-4501568
13628,-167057,-165757,-165107,-167707,-4722562,-4727799,-4727799,-4691141
13629,-170957,-170307,-169657,-172257,-4847198,-4852435,-4852435,-4814730
13630,-177457,-176157,-176157,-178107,-5029440,-5035724,-5034676,-4995924
13631,-181357,-180057,-180057,-182657,-5149886,-5155123,-5155123,-5114276
13632,-187858,-186557,-186557,-188508,-5326891,-5333175,-5332128,-5291280
13633,-191758,-190458,-190458,-192408,-5441053,-5447338,-5446290,-5403348
13634,-197608,-196308,-196308,-198908,-5609679,-5615963,-5614916,-5571974
13635,-201508,-200208,-200208,-202808,-5719652,-5725936,-5724889,-5680900
13636,-207358,-206058,-206058,-208008,-5880946,-5887230,-5886183,-5841146
13637,-211258,-209308,-209308,-211258,-5986730,-5993014,-5991967,-5944835
13638,-216459,-215159,-214509,-217109,-6137550,-6143834,-6141739,-6095656
13639,-221659,-220359,-219709,-222309,-6285228,-6292560,-6290465,-6243334
13640,-224909,-223609,-222959,-225559,-6380538,-6387870,-6386823,-6338644
13641,-229459,-228159,-228159,-230759,-6519838,-6526122,-6525075,-6475848
13642,-232709,-231409,-231409,-234009,-6607816,-6615148,-6613053,-6562780
13643,-237259,-235959,-235309,-237909,-6736642,-6743973,-6741879,-6689511
13644,-240510,-239209,-238559,-241160,-6820431,-6827763,-6825668,-6773300
13645,-244410,-243110,-243110,-245060,-6940878,-6948209,-6946115,-6893746
13646,-247010,-245710,-245710,-247660,-7017335,-7024667,-7021525,-6970204
13647,-250910,-249610,-249610,-251560,-7127308,-7134640,-7131498,-7078082
13648,-253510,-252210,-252210,-254160,-7197482,-7204813,-7202719,-7148256
